Type,Time,Count,DepDelay,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,15minDepDelay,Cancelled,Diverted,Count2,ArrDelay,15minArrDelay
y,2016,4509.0,4.856983240223464,0.30476840449838283,0.045517937153200204,0.18940090798492626,0.0,0.4603127503634907,0.11133288977600354,0.007762253271235307,0.002439565313816811,4512.0,1.396868008948546,0.13874113475177305
m,1,323.0,1.6625,0.2416934619506967,0.00964630225080386,0.34726688102893893,0.0,0.40139335476956056,0.08668730650154799,0.009287925696594427,0.0,324.0,-2.778816199376947,0.08950617283950617
m,2,302.0,4.48,0.30467135179826377,0.08557255064076065,0.13311285655229432,0.0,0.4766432410086813,0.10927152317880795,0.006622516556291391,0.0,304.0,-1.3791946308724832,0.10855263157894737
m,3,411.0,1.0291970802919708,0.042105263157894736,0.06616541353383458,0.19022556390977444,0.0,0.7015037593984963,0.0948905109489051,0.0,0.004866180048661801,411.0,1.3902439024390243,0.15815085158150852
m,4,405.0,4.054862842892768,0.22429906542056074,0.08282307444408636,0.21011923944569771,0.0,0.4827586206896552,0.12345679012345678,0.009876543209876543,0.0,405.0,-1.3615960099750624,0.1382716049382716
m,5,411.0,3.67481662591687,0.27941787941787943,0.006237006237006237,0.18835758835758837,0.0,0.525987525987526,0.0948905109489051,0.004866180048661801,0.004866180048661801,411.0,1.2707317073170732,0.12408759124087591
m,6,455.0,8.284444444444444,0.17609509134932863,0.019590578912612813,0.18622055910191504,0.0,0.6180937706361436,0.15824175824175823,0.013186813186813187,0.006593406593406593,456.0,7.997787610619469,0.19736842105263158
m,7,452.0,11.144144144144144,0.4201048951048951,0.013986013986013986,0.1839160839160839,0.0,0.381993006993007,0.1747787610619469,0.017699115044247787,0.0022123893805309734,452.0,7.647191011235955,0.21017699115044247
m,8,390.0,7.856770833333333,0.30947955390334575,0.006970260223048327,0.24883828996282528,0.0,0.4347118959107807,0.12564102564102564,0.015384615384615385,0.0,390.0,3.350785340314136,0.15384615384615385
m,9,359.0,2.3435754189944134,0.30903155603917304,0.0,0.3188248095756257,0.0,0.3721436343852013,0.08635097493036212,0.002785515320334262,0.005571030640668524,359.0,-1.022408963585434,0.116991643454039
m,10,366.0,3.4726775956284155,0.5945192754296331,0.03158383650719926,0.046911286576869486,0.0,0.3269856014862982,0.07377049180327869,0.0,0.0,366.0,-3.0382513661202184,0.06830601092896176
m,11,327.0,0.43730886850152906,0.5694581280788177,0.0,0.09064039408866995,0.0,0.3399014778325123,0.05504587155963303,0.0,0.0030581039755351682,327.0,-3.058103975535168,0.09174311926605505
m,12,308.0,7.740983606557377,0.23227953410981697,0.226955074875208,0.1021630615640599,0.0,0.43860232945091515,0.12012987012987013,0.00974025974025974,0.0,307.0,3.9235880398671097,0.16286644951140064
d,1,640.0,4.893650793650794,0.47510065691883874,0.03072684890866709,0.17546090273363002,0.0,0.3187115914388642,0.09375,0.015625,0.0015625,641.0,-1.200956937799043,0.11388455538221529
d,2,623.0,7.194174757281553,0.3203352146399863,0.12450829485206089,0.15187275525910723,0.0,0.4032837352488456,0.13162118780096307,0.009630818619582664,0.0,626.0,1.3987034035656403,0.14376996805111822
d,3,635.0,4.5396825396825395,0.26262626262626265,0.10487857296367935,0.18138835160111755,0.0,0.4511068128089405,0.12598425196850394,0.007874015748031496,0.0031496062992125984,635.0,2.231378763866878,0.15590551181102363
d,4,644.0,4.244929797191888,0.23102725366876312,0.005241090146750524,0.28343815513626835,0.0,0.48029350104821805,0.09472049689440994,0.004658385093167702,0.003105590062111801,644.0,2.056338028169014,0.13509316770186336
d,5,655.0,4.9399075500770415,0.32147612706867035,0.0017120030435609664,0.2278866273540042,0.0,0.4489252425337645,0.11297709923664122,0.00916030534351145,0.0,653.0,2.283513097072419,0.13476263399693722
d,6,713.0,5.453521126760563,0.32330974842767296,0.027319182389937108,0.1267688679245283,0.0,0.5226022012578616,0.13043478260869565,0.004207573632538569,0.002805049088359046,700.0,2.1563845050215207,0.16
d,7,599.0,2.591289782244556,0.14760914760914762,0.0,0.1865161865161865,0.0,0.6658746658746659,0.08681135225375626,0.00333889816360601,0.00667779632721202,613.0,0.7,0.12561174551386622
h,0001-0559,98.0,4.639175257731959,0.7682789651293588,0.0,0.23172103487064116,0.0,0.0,0.07142857142857142,0.01020408163265306,0.0,0.0,0.0,0.0
h,0600-0659,635.0,2.1920634920634923,0.3918305597579425,0.19969742813918306,0.3803760535984439,0.0,0.028095958504430515,0.05354330708661417,0.007874015748031496,0.004724409448818898,9.0,-4.666666666666667,0.0
h,0700-0759,448.0,1.2963800904977376,0.7806970509383379,0.1131367292225201,0.1061662198391421,0.0,0.0,0.07142857142857142,0.013392857142857142,0.0,215.0,-0.2641509433962264,0.11162790697674418
h,0800-0859,176.0,1.32,0.6821345707656613,0.07888631090487239,0.19837587006960558,0.0,0.04060324825986079,0.056818181818181816,0.005681818181818182,0.0,296.0,-4.194539249146757,0.06418918918918919
h,0900-0959,568.0,3.9911347517730498,0.36742209631728046,0.019546742209631728,0.05212464589235127,0.0,0.5609065155807366,0.08274647887323944,0.007042253521126761,0.0,404.0,-0.09653465346534654,0.09653465346534654
h,1000-1059,192.0,4.439790575916231,0.020158387329013677,0.0,0.15478761699064075,0.0,0.8250539956803455,0.10416666666666667,0.005208333333333333,0.0,316.0,4.720634920634921,0.13291139240506328
h,1100-1159,249.0,7.383064516129032,0.3906471421823335,0.0,0.17052432687765706,0.0,0.43882853094000945,0.0963855421686747,0.004016064257028112,0.0,558.0,-3.3935018050541514,0.08960573476702509
h,1200-1259,418.0,7.4375,0.14490714687675857,0.0,0.11423747889701745,0.0,0.7408553742262239,0.14832535885167464,0.004784688995215311,0.007177033492822967,148.0,0.07482993197278912,0.13513513513513514
h,1300-1359,192.0,1.6806282722513088,0.23418319169027385,0.0113314447592068,0.2700661000944287,0.0,0.48441926345609065,0.10416666666666667,0.010416666666666666,0.0,269.0,-1.4419475655430711,0.10037174721189591
h,1400-1459,678.0,3.6860119047619047,0.31591873185979014,0.028354543424871623,0.3661531591873186,0.0,0.28957356552801966,0.11799410029498525,0.008849557522123894,0.0058997050147492625,200.0,6.075,0.2
h,1500-1559,22.0,18.40909090909091,0.021686746987951807,0.0,0.06506024096385542,0.0,0.9132530120481928,0.36363636363636365,0.0,0.0,13.0,6.538461538461538,0.3076923076923077
h,1600-1659,41.0,10.3,0.06263498920086392,0.0,0.20302375809935205,0.0,0.734341252699784,0.2926829268292683,0.024390243902439025,0.0,217.0,8.41588785046729,0.23963133640552994
h,1700-1759,341.0,8.423529411764706,0.19352923716236273,0.01365390323538142,0.14217868803799347,0.0,0.6506381715642624,0.16715542521994134,0.002932551319648094,0.002932551319648094,531.0,2.0456273764258555,0.160075329566855
h,1800-1859,251.0,10.44758064516129,0.21815622800844475,0.027093596059113302,0.07353976073187896,0.0,0.681210415200563,0.1952191235059761,0.01195219123505976,0.0,109.0,7.4907407407407405,0.22935779816513763
h,1900-1959,182.0,9.883977900552486,0.019230769230769232,0.0,0.0626232741617357,0.0,0.9181459566074951,0.18681318681318682,0.005494505494505495,0.0,655.0,3.170046801872075,0.1984732824427481
h,2000-2059,18.0,12.055555555555555,0.24413145539906103,0.0,0.09389671361502347,0.0,0.6619718309859155,0.3333333333333333,0.0,0.0,208.0,0.6323529411764706,0.1201923076923077
h,2100-2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-8.666666666666666,0.0
h,2200-2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,3.5754189944134076,0.12290502793296089
h,2300-2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-12.0,0.0
