Type,Time,Count,DepDelay,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,15minDepDelay,Cancelled,Diverted,Count2,ArrDelay,15minArrDelay
y,2016,3054.0,5.217,0.30046744884376064,0.12676841160263752,0.2331052843389159,6.191375414048231e-05,0.3395969414605455,0.10412573673870335,0.018009168303863784,0.0026195153896529143,3056.0,2.1476892163429335,0.1482329842931937
m,1,231.0,5.647826086956521,0.3356090549766439,0.04419690980955803,0.2069708947179303,0.0,0.4132231404958678,0.1341991341991342,0.004329004329004329,0.0,234.0,2.5579399141630903,0.1794871794871795
m,2,241.0,1.1754385964912282,0.4106789716545814,0.0,0.31245880026367834,0.0,0.27686222808174027,0.07468879668049792,0.05394190871369295,0.0,241.0,-0.2807017543859649,0.13692946058091288
m,3,293.0,2.090909090909091,0.2111534795042898,0.02669208770257388,0.2859866539561487,0.0,0.47616777883698763,0.09215017064846416,0.023890784982935155,0.0034129692832764505,293.0,6.6678321678321675,0.15017064846416384
m,4,201.0,3.4020100502512562,0.3713467048710602,0.10945558739255014,0.22005730659025788,0.0,0.29914040114613183,0.0845771144278607,0.009950248756218905,0.004975124378109453,199.0,0.7794871794871795,0.12562814070351758
m,5,295.0,-0.5670103092783505,0.32984615384615384,0.02276923076923077,0.2763076923076923,0.0,0.3710769230769231,0.061016949152542375,0.013559322033898305,0.0,295.0,-2.038062283737024,0.10847457627118644
m,6,267.0,2.3547169811320754,0.3385753931544866,0.058279370952821465,0.286308973172988,0.0,0.316836262719704,0.08614232209737828,0.00749063670411985,0.003745318352059925,267.0,1.0610687022900764,0.11235955056179775
m,7,282.0,8.406593406593407,0.36116751269035535,0.009390862944162437,0.35,0.0005076142131979696,0.27893401015228425,0.12056737588652482,0.03546099290780142,0.0035460992907801418,282.0,7.1501831501831505,0.1879432624113475
m,8,294.0,7.593103448275862,0.09306035628822122,0.14623770273863335,0.324647700079766,0.0,0.4360542408933794,0.1360544217687075,0.013605442176870748,0.006802721088435374,295.0,4.951890034364261,0.16271186440677965
m,9,227.0,8.214285714285714,0.4047455295735901,0.2561898211829436,0.10419532324621733,0.0,0.23486932599724897,0.11894273127753303,0.013215859030837005,0.004405286343612335,226.0,-2.4541284403669725,0.11061946902654868
m,10,253.0,1.9407114624505928,0.05607940446650124,0.456575682382134,0.171712158808933,0.0,0.31563275434243176,0.05928853754940711,0.0,0.0,255.0,-3.3122529644268774,0.10588235294117647
m,11,239.0,4.514767932489452,0.39166666666666666,0.0,0.2337719298245614,0.0,0.37456140350877193,0.1087866108786611,0.008368200836820083,0.0041841004184100415,239.0,-1.5423728813559323,0.13807531380753138
