Type,Time,Count,DepDelay,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,15minDepDelay,Cancelled,Diverted,Count2,ArrDelay,15minArrDelay
y,2016,47293,1.7214924361201747,0.5493231029197941,0.01250147365111801,0.0802992494203639,0.0010757653161472865,0.35680040869257673,0.07848941703846235,0.00238935994756095,0.001141818028037976,47295,2.02258495892679,0.13026747013426365
m,1,3870,1.1023316062176165,0.4315857366626739,0.03740901133327191,0.054270708559845206,0.0,0.47673454344420896,0.07829457364341086,0.0031007751937984496,0.0015503875968992248,3878,6.246376811594203,0.1928829293450232
m,2,3596,0.672514619883041,0.44510610653962757,0.010502381983542659,0.058250324815937636,0.0,0.4861411866608922,0.06701890989988876,0.001946607341490545,0.0013904338153503894,3597,2.516904163174071,0.14011676396997497
m,3,3965,2.1007575757575756,0.4402012821396567,0.014062176880126835,0.047838974288274626,0.0,0.4978975666919418,0.08802017654476671,0.0017654476670870113,0.001008827238335435,3961,4.036013187927973,0.16510982075233527
m,4,3828,0.07796964939822083,0.503334391870435,0.007065735154017148,0.0580342966020959,0.0,0.4315655763734519,0.055642633228840124,0.0018286311389759666,0.0010449320794148381,3827,-2.059764089121887,0.07055134570159394
m,5,3999,0.7716219603910754,0.5464743589743589,0.008158508158508158,0.07233391608391608,0.0011655011655011655,0.37186771561771564,0.07326831707926981,0.003250812703175794,0.001000250062515629,3997,-0.5439698492462312,0.09181886414811108
m,6,4158,1.8686941829592083,0.5867368720648926,0.0048859162278829275,0.10734784877377733,0.0,0.3010293629334472,0.08465608465608465,0.004088504088504088,0.0007215007215007215,4158,1.901449275362319,0.12337662337662338
m,7,4338,2.8503118503118503,0.5802879740417766,0.036787669843845065,0.05860880146015007,0.0006489555871020077,0.32366659906712636,0.09174734900875979,0.002305209774089442,0.0016136468418626094,4339,3.473172987974098,0.1368979027425674
m,8,4295,0.620649380985751,0.49841027597609056,0.00877527661198016,0.10606638687523846,0.0,0.3867480605366908,0.07124563445867288,0.003259604190919674,0.00046565774155995343,4295,0.7229761347683669,0.11012805587892899
m,9,3724,1.3593329747175902,0.5513848853239754,0.0019425993232234616,0.10997618749216694,0.010151648076200025,0.32654467978443413,0.08270676691729323,0.001611170784103115,0.0008055853920515575,3726,0.1458950201884253,0.11647879763821793
m,10,3809,1.63784494086728,0.6705097843699365,0.0,0.054281440857534585,0.0,0.275208774772529,0.06484641638225255,0.0013126804935678655,0.0010501443948542925,3805,1.2474960463890352,0.11222076215505913
m,11,3697,1.3821138211382114,0.6369437172774869,0.006217277486910994,0.09015052356020943,0.0,0.26668848167539266,0.0635650527454693,0.0021639166892074655,0.001352447930754666,3697,-2.955531453362256,0.09088450094671355
m,12,4014,5.925685785536159,0.5527646334348869,0.011149283723342193,0.1019964996434822,0.0008102677124521942,0.3332793154858365,0.11634280019930245,0.0017438963627304435,0.0017438963627304435,4015,8.98523153942428,0.2094645080946451
d,1,6676,1.6347943560492344,0.47172726336388915,0.004806536890170632,0.09630239983520444,0.0015106258797679128,0.4256531740309678,0.079239065308568,0.0026962252846015576,0.0013481126423007788,6696,1.8524073796310185,0.12335722819593788
d,2,6450,0.27610316967060283,0.5696397611250241,0.008813330764785205,0.08630321710653054,0.0,0.3352436910036602,0.06248062015503876,0.0021705426356589145,0.0010852713178294573,6439,0.048064918851435705,0.12253455505513279
d,3,6645,1.5470304492010853,0.652738432483475,0.003507351949278295,0.09432753271280184,0.0,0.2494266828544449,0.0746425884123401,0.002106847253574116,0.0013544018058690745,6645,2.1208094231350043,0.12294958615500376
d,4,6677,1.8325581395348838,0.5356793743890518,0.007505934925289764,0.07153330540427315,0.000872783130847647,0.3844086021505376,0.08551744795566871,0.0017972143178073986,0.0005990714392691329,6675,2.509771497294047,0.13752808988764045
d,5,7217,2.267814974301986,0.550430896903926,0.013533354612192787,0.07711458665815513,0.004277050750079796,0.35464411107564636,0.08604683386448662,0.0026326728557572398,0.0015241790217541914,7223,3.507980569049271,0.1423231344316766
d,6,6861,3.2833990363556724,0.5783968348598992,0.011191805322204759,0.06110779903528264,0.0004335808357270609,0.34886997994688634,0.08730505757178254,0.0026235242675994755,0.0011660107855997668,6840,2.6489424206815513,0.13640350877192983
d,7,6767,1.0798163779061158,0.4777037227970689,0.03925323121110579,0.0822255771992488,0.0,0.4008174687925765,0.07285355401211763,0.0026599674892862422,0.0008866558297620806,6777,1.2712994517706326,0.12542422900988637
h,0001-0559,2067,-5.428640541848089,0.9338235294117647,0.03529411764705882,0.030882352941176472,0.0,0.0,0.009192065795839382,0.0,0.0009675858732462506,366,-1.715068493150685,0.16393442622950818
h,0600-0659,1835,-4.224100327153762,0.9361438313701178,0.0,0.0638561686298822,0.0,0.0,0.017983651226158037,0.0005449591280653951,0.0,1912,-2.3757195185766613,0.03713389121338912
h,0700-0759,3093,-1.410239792611795,0.6514612954186414,0.00039494470774091627,0.12539494470774093,0.0,0.22274881516587677,0.03427093436792758,0.002909796314258002,0.00032331070158422246,2982,-2.674308833445718,0.08215962441314555
h,0800-0859,2662,-3.8944402704733285,0.7871752349364289,0.001658374792703151,0.1224433388612493,0.0,0.08872305140961857,0.02404207362885049,0.0,0.0007513148009015778,4914,1.2243563547200653,0.1326821326821327
h,0900-0959,2031,-3.137013307047807,0.5530509133307423,0.003497862417411582,0.07850757870190439,0.0,0.3649436455499417,0.026587887740029542,0.0009847365829640572,0.0004923682914820286,5194,5.028218013142636,0.17809010396611474
h,1000-1059,1666,-0.4744744744744745,0.6107960512497375,0.007141356857802983,0.07498424700693132,0.0,0.30707834488552826,0.046218487394957986,0.0006002400960384153,0.0,4876,2.34714491857349,0.13945857260049221
h,1100-1159,2687,-0.3278627377844088,0.4977024243384567,0.018222151798447155,0.1174140389795595,0.0025352559023926477,0.36412612898114405,0.05210271678451805,0.002232973576479345,0.0003721622627465575,3289,5.970633221168553,0.1793858315597446
h,1200-1259,3118,4.023756019261637,0.439789322480249,0.01897294709121379,0.07870481206607613,0.0,0.4625329183624611,0.09172546504169339,0.0012828736369467607,0.0012828736369467607,2127,2.097123998114097,0.10578279266572638
h,1300-1359,3811,4.484251968503937,0.63838431006304,0.009105766985757647,0.08573429838897968,0.0045295353724025215,0.26224608918982023,0.10495932826029913,0.0002623983206507478,0.0018367882445552348,2287,6.957474791758001,0.16571928290336685
h,1400-1459,4584,5.774454148471616,0.5816815218837302,0.007616070240787548,0.10469602234934149,0.00269389384062791,0.30331249168551283,0.13481675392670156,0.0008726003490401396,0.0006544502617801048,2143,2.6050538137576043,0.12692487167522165
h,1500-1559,3543,4.790441176470588,0.47060024499795833,0.0012760310330747243,0.08171702735810535,0.0,0.4464066966108616,0.12390629410104431,0.0031047135196161446,0.0022579734688117415,2375,3.141891891891892,0.13431578947368422
h,1600-1659,2581,5.632375776397516,0.5423484421039433,0.028650241364177795,0.03234906902388565,0.0,0.3966522475079932,0.12088337853545138,0.002324680356450988,0.0027121270825261525,2421,3.4036620890553473,0.13424204874019
h,1700-1759,2266,1.716880815241471,0.5651408450704225,0.006094257854821235,0.0314192849404117,0.0,0.39734561213434455,0.08870255957634599,0.00441306266548985,0.002206531332744925,2622,1.397857689364958,0.15331807780320367
h,1800-1859,1877,-0.3655282817502668,0.5758905071065099,0.0454465695736094,0.04211265134234076,0.0043867345148271624,0.33216353746271277,0.06126798082045818,0.0015982951518380393,0.0015982951518380393,3264,0.1447004608294931,0.11519607843137254
h,1900-1959,2022,1.1419354838709677,0.46998444790046656,0.016796267496111975,0.02534992223950233,0.0,0.48786936236391915,0.0840751730959446,0.004451038575667656,0.001483679525222552,2569,1.7792106291520124,0.12534059945504086
h,2000-2059,2475,3.8510551948051948,0.5130284087392462,0.021910008046048153,0.06870087268676116,0.0,0.3963607105279445,0.0707070707070707,0.0048484848484848485,0.00040404040404040404,1767,-1.2905788876276958,0.09564233163554046
h,2100-2159,2494,3.7220653489310207,0.5967691243949965,0.009617197812558929,0.08309761770067257,0.0,0.31051606009177196,0.08901363271852446,0.00681635926222935,0.002004811547714515,1229,-3.7918367346938777,0.06265256305939788
h,2200-2259,1921,4.421768707482993,0.4746902890635407,0.013121086985480219,0.07313174370587451,0.0,0.4390568802451046,0.10359187922956793,0.006246746486205101,0.0,634,-5.280063291139241,0.061514195583596214
h,2300-2359,560,5.028725314183124,0.2802244039270687,0.003927068723702665,0.176437587657784,0.0,0.5394109396914446,0.14642857142857144,0.008928571428571428,0.0017857142857142857,324,17.117283950617285,0.10185185185185185
