Type,Time,Count,DepDelay,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,15minDepDelay,Cancelled,Diverted,Count2,ArrDelay,15minArrDelay
y,2016,686.0,15.395588235294118,0.3684580877825666,0.2627319905004838,0.054270384378573316,0.0,0.3145395373383763,0.12973760932944606,0.008746355685131196,0.0029154518950437317,686.0,1.175334323922734,0.12099125364431487
m,1,58.0,11.142857142857142,0.3567774936061381,0.0,0.10613810741687979,0.0,0.5370843989769821,0.1206896551724138,0.034482758620689655,0.0,58.0,7.472727272727273,0.1896551724137931
m,2,58.0,17.29310344827586,0.6467486818980668,0.0,0.08787346221441125,0.0,0.26537785588752194,0.1724137931034483,0.0,0.017241379310344827,58.0,6.245614035087719,0.22413793103448276
m,3,58.0,17.75862068965517,0.3451251078515962,0.27523727351164795,0.10526315789473684,0.0,0.274374460742019,0.27586206896551724,0.0,0.0,58.0,2.43859649122807,0.15517241379310345
m,4,55.0,16.29090909090909,0.8133333333333334,0.0,0.07377777777777778,0.0,0.11288888888888889,0.07272727272727272,0.0,0.0,55.0,-3.9444444444444446,0.10909090909090909
m,5,57.0,1.9824561403508771,0.6410256410256411,0.0,0.01282051282051282,0.0,0.34615384615384615,0.07017543859649122,0.0,0.0,57.0,-2.5964912280701755,0.08771929824561403
m,6,56.0,-1.4107142857142858,0.20588235294117646,0.0,0.17647058823529413,0.0,0.6176470588235294,0.03571428571428571,0.0,0.0,56.0,-9.339285714285714,0.03571428571428571
m,7,61.0,3.9166666666666665,0.16666666666666666,0.1111111111111111,0.017094017094017096,0.0,0.7051282051282052,0.09836065573770492,0.01639344262295082,0.0,61.0,-0.5166666666666667,0.08196721311475409
m,8,60.0,24.11864406779661,0.13808463251670378,0.791388270230141,0.017074981440237565,0.0,0.053452115812917596,0.11666666666666667,0.016666666666666666,0.0,60.0,-4.116666666666666,0.05
m,9,55.0,5.036363636363636,0.3007518796992481,0.0,0.0,0.0,0.6992481203007519,0.07272727272727272,0.0,0.0,55.0,-7.888888888888889,0.01818181818181818
m,10,57.0,19.82456140350877,0.2794979079497908,0.605020920502092,0.014225941422594143,0.0,0.10125523012552301,0.08771929824561403,0.0,0.0,57.0,8.403508771929825,0.08771929824561403
m,11,55.0,27.145454545454545,0.2340710932260228,0.015425888665325285,0.021462105969148222,0.0,0.7290409121395037,0.16363636363636364,0.0,0.01818181818181818,55.0,1.4814814814814814,0.14545454545454545
m,12,56.0,43.03703703703704,0.3020304568527919,0.35109983079526225,0.06091370558375635,0.0,0.2859560067681895,0.26785714285714285,0.03571428571428571,0.0,56.0,17.576923076923077,0.26785714285714285
d,1,103.0,31.62135922330097,0.2038369304556355,0.2931654676258993,0.029676258992805755,0.0,0.47332134292565947,0.21359223300970873,0.0,0.0,103.0,9.376237623762377,0.14563106796116504
d,2,104.0,9.528846153846153,0.5352839931153184,0.0,0.0972461273666093,0.0,0.3674698795180723,0.11538461538461539,0.0,0.0,104.0,-1.3592233009708738,0.10576923076923077
d,3,104.0,13.413461538461538,0.1457931920359666,0.5459216441875402,0.05202312138728324,0.0,0.25626204238921,0.11538461538461539,0.0,0.0,104.0,-0.9903846153846154,0.11538461538461539
d,4,104.0,15.711538461538462,0.008583690987124463,0.4511802575107296,0.0890557939914163,0.0,0.4511802575107296,0.11538461538461539,0.0,0.009615384615384616,104.0,0.85,0.14423076923076922
d,5,105.0,17.038834951456312,0.9329479768786128,0.0,0.009826589595375723,0.0,0.05722543352601156,0.11428571428571428,0.01904761904761905,0.009523809523809525,105.0,3.4313725490196076,0.10476190476190476
d,6,65.0,9.875,0.7793923381770145,0.0,0.0845442536327609,0.0,0.13606340819022458,0.12307692307692308,0.015384615384615385,0.0,65.0,-1.625,0.16923076923076924
d,7,101.0,8.214285714285714,0.4569055036344756,0.3302180685358255,0.07995846313603323,0.0,0.13291796469366562,0.10891089108910891,0.0297029702970297,0.0,101.0,-2.4646464646464645,0.07920792079207921
h,0001-0559,279.0,20.809352517985612,0.4887181949111858,0.46775484077452395,0.04352696431429029,0.0,0.0,0.0931899641577061,0.0035842293906810036,0.007168458781362007,0.0,0.0,0.0
h,0600-0659,68.0,17.91044776119403,0.29540316503391106,0.028636021100226075,0.0934438583270535,0.0,0.5825169555388093,0.1323529411764706,0.014705882352941176,0.0,0.0,0.0,0.0
h,0900-0959,4.0,-2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h,1000-1059,18.0,4.777777777777778,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
h,1300-1359,2.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.1369863013698631,0.09395973154362416
h,1400-1459,31.0,18.17241379310345,0.249185667752443,0.0,0.03745928338762215,0.0,0.7133550488599348,0.16129032258064516,0.06451612903225806,0.0,0.0,0.0,0.0
h,1500-1559,155.0,10.686274509803921,0.022123893805309734,0.01643489254108723,0.04424778761061947,0.0,0.9171934260429836,0.15483870967741936,0.012903225806451613,0.0,130.0,0.3984375,0.13846153846153847
h,1700-1759,129.0,9.705426356589147,0.36156351791530944,0.0,0.08338762214983714,0.0,0.5550488599348534,0.17829457364341086,0.0,0.0,0.0,0.0,0.0
h,0800-0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-2.6666666666666665,0.1111111111111111
h,1200-1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7.585365853658536,0.11627906976744186
