Type,Time,Count,DepDelay,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,15minDepDelay,Cancelled,Diverted,Count2,ArrDelay,15minArrDelay
y,2016,15928.0,10.613508322663252,0.39462166189432973,0.018362208696708255,0.26156921912733966,0.00015414726201764753,0.32529276301960475,0.1712707182320442,0.020278754394776496,0.0027624309392265192,15927,7.231672871998973,0.19865636968669556
m,1,1155.0,7.020872865275142,0.4706397896581946,0.022348816827344433,0.18720420683610867,8.764241893076249e-05,0.31971954425942156,0.12727272727272726,0.08831168831168831,0.0008658008658008658,1156,4.414448669201521,0.17214532871972318
m,2,1170.0,11.413237924865832,0.27262846446470623,0.05138578588249502,0.2915282893545076,0.0,0.38445746029829114,0.1829059829059829,0.04700854700854701,0.0008547008547008547,1171,10.041108132260947,0.20666097352690008
m,3,1327.0,6.522467631378523,0.41036261331666146,0.00023444826508283839,0.3150984682713348,0.0,0.2743044701469209,0.13790504898266767,0.011303692539562924,0.002260738507912585,1327,3.6758199847444697,0.16880180859080632
m,4,1283.0,5.15955766192733,0.319449166950017,0.005440326419585175,0.34291057463447805,0.0,0.33219993199591974,0.13561964146531566,0.013250194855806703,0.003117692907248636,1282,2.3575374901341752,0.15210608424336974
m,5,1325.0,8.705614567526556,0.3870777921619395,0.05637283747204896,0.3028127574438037,0.0,0.25373661292220784,0.15849056603773584,0.005283018867924529,0.0022641509433962265,1327,6.920394238059136,0.20497362471740768
m,6,1370.0,16.1523178807947,0.44163610269494497,0.007734013713921225,0.1993701164088662,0.0,0.3512597671822676,0.21021897810218979,0.008759124087591242,0.008029197080291971,1368,12.06794682422452,0.25
m,7,1408.0,19.89423778264041,0.40085792724776936,0.015888812628689086,0.25078929306794784,0.0,0.33246396705559367,0.24928977272727273,0.030539772727272728,0.005681818181818182,1407,18.254988913525498,0.2757640369580668
m,8,1468.0,17.96105702364395,0.43752542372881353,0.0034915254237288134,0.23759322033898306,0.0,0.3213898305084746,0.2098092643051771,0.021798365122615803,0.0034059945504087193,1470,14.801945795691452,0.2571428571428571
m,9,1404.0,8.08922198429693,0.31041396391083853,0.04116051421158155,0.3149545937020875,0.0008845382710225263,0.33258638990446987,0.16381766381766383,0.002136752136752137,0.0014245014245014246,1403,5.199426111908178,0.1924447612259444
m,10,1463.0,5.306108442004118,0.3394922879177378,0.026108611825192803,0.30494858611825193,0.0,0.3294505141388175,0.13260423786739575,0.004101161995898838,0.001367053998632946,1462,0.39352170916609236,0.14774281805745554
m,11,1295.0,8.729457364341085,0.482765737874097,0.0007567939456484348,0.2222222222222222,0.0,0.2942552459580323,0.15212355212355214,0.003861003861003861,0.0015444015444015444,1295,1.3237577639751552,0.1444015444015444
m,12,1260.0,11.072064777327935,0.4047125688236339,0.00035521875555029304,0.244864128826002,0.0010064531407258303,0.349061630454088,0.18412698412698414,0.020634920634920634,0.0015873015873015873,1259,6.480909829406986,0.1993645750595711
d,1,2409.0,13.139515099957466,0.42894839973873283,0.017478772044415416,0.23417374265186153,0.00013063357282821686,0.319268451992162,0.1901203819012038,0.025736820257368204,0.0016604400166044002,2410,9.843989769820972,0.21867219917012448
d,2,2379.0,12.617357845233006,0.398233832161176,0.007931891491724394,0.27864734810427794,0.0,0.31518692824282163,0.17780580075662042,0.016813787305590584,0.0037831021437578815,2389,6.712579957356077,0.19966513185433235
d,3,2427.0,8.544393497290537,0.3666846034842268,0.0449317279881617,0.2833456648954059,0.0,0.30503800363220557,0.15492377420683973,0.01277297074577668,0.003296250515039143,2422,5.263312368972747,0.18909991742361684
d,4,2445.0,11.092676872155565,0.3491405905685324,0.011752607609813427,0.2947847803731453,0.00082268253268694,0.34349933891582196,0.18241308793456032,0.012269938650306749,0.004498977505112475,2442,9.721829521829521,0.21621621621621623
d,5,2489.0,12.20651277823578,0.38244026172426715,0.006831349263540195,0.23552301617040902,0.0,0.3752053728417836,0.18802732020891924,0.02691844114102049,0.0004017677782241864,2489,10.087298303682251,0.20851747689835276
d,6,1592.0,7.115830115830116,0.5010817001781623,0.04409518961567829,0.22976584372613898,0.0,0.22505726648002036,0.12625628140703518,0.024497487437185928,0.0043969849246231155,1593,2.259020618556701,0.15317011927181418
d,7,2187.0,8.153701968134957,0.3810803998991851,0.012433840208350836,0.2627488868352516,0.0,0.34373687305721246,0.1627800640146319,0.024691358024691357,0.001828989483310471,2182,4.698778195488722,0.18835930339138404
h,0001-0559,884.0,5.2626728110599075,0.7760606912053948,0.08106209609440854,0.08780556336049453,0.0,0.05507164933970216,0.06221719457013575,0.01809954751131222,0.0011312217194570137,8,6.0,0.25
h,0600-0659,1963.0,2.7108684347373897,0.7528415771733166,0.013953123775182253,0.22865877557419456,0.001724543387943874,0.002821980089362703,0.08405501782985227,0.020376974019358125,0.0025471217524197657,270,-10.326923076923077,0.05555555555555555
h,0700-0759,1402.0,1.7393193338160753,0.637669007441568,0.045383083534220735,0.31244104391573213,0.0006288648988575621,0.003878000209621633,0.07703281027104136,0.014978601997146932,0.0028530670470756064,689,-1.5445255474452555,0.0899854862119013
h,0800-0859,1368.0,6.011160714285714,0.744469525959368,0.006320541760722348,0.18585402558314523,0.0,0.06335590669676448,0.11769005847953216,0.017543859649122806,0.003654970760233918,576,4.167857142857143,0.1527777777777778
h,0900-0959,820.0,5.4351620947630925,0.6143335192414947,0.033602900167317346,0.2520914668153932,0.0,0.09997211377579476,0.11219512195121951,0.023170731707317073,0.003658536585365854,1184,0.718562874251497,0.14358108108108109
h,1000-1059,756.0,10.987967914438503,0.4098597919493442,0.005789235639981909,0.2787878787878788,0.0,0.3055630936227951,0.167989417989418,0.011904761904761904,0.0013227513227513227,1269,1.7110933758978453,0.16154452324665092
h,1100-1159,490.0,10.039094650205762,0.49093904448105435,0.0,0.13197876624565258,0.0,0.37708218927329307,0.1816326530612245,0.00816326530612245,0.0020408163265306124,266,-1.3424124513618676,0.14285714285714285
h,1200-1259,1704.0,11.550236406619385,0.4422385835743711,0.01029888684371987,0.1839775615741958,0.0,0.3634849680077132,0.18661971830985916,0.008215962441314555,0.0029342723004694834,1189,2.102803738317757,0.15138772077375945
h,1300-1359,375.0,13.887362637362637,0.40373540856031126,0.0073151750972762645,0.18474708171206225,0.0,0.4042023346303502,0.18133333333333335,0.034666666666666665,0.0,687,9.729041916167665,0.21397379912663755
h,1400-1459,1233.0,12.246077621800165,0.188643673061994,0.008095819008539425,0.48563823888211155,0.0,0.317622269047355,0.20924574209245742,0.0202757502027575,0.0024330900243309003,1566,7.676853055916775,0.19540229885057472
h,1500-1559,399.0,23.76063829787234,0.32410632447296056,0.004032997250229147,0.3124656278643446,0.00045829514207149406,0.35893675527039415,0.2857142857142857,0.06015037593984962,0.002506265664160401,1049,8.678362573099415,0.19351763584366063
h,1600-1659,1016.0,12.913741223671012,0.21047985371082667,0.04344536225487105,0.28860583895579794,0.0,0.45746894507850433,0.20570866141732283,0.018700787401574805,0.007874015748031496,555,4.730129390018484,0.17477477477477477
h,1700-1759,2066.0,23.833333333333332,0.2921357128848794,0.010276524808786037,0.28554618552657385,0.0,0.4120415767797607,0.3010648596321394,0.035333978702807356,0.002420135527589545,1468,10.49546406140963,0.22138964577656675
h,1800-1859,493.0,15.27366255144033,0.14723770907247846,0.04979726305119108,0.21730866700456158,0.0,0.5856563608717689,0.22718052738336714,0.014198782961460446,0.004056795131845842,612,19.85475792988314,0.33169934640522875
h,1900-1959,840.0,12.08595641646489,0.19280679269464915,0.019224607497596923,0.19913489266260814,0.0,0.5888337071451458,0.225,0.016666666666666666,0.0,1531,14.278343516632722,0.2566949706074461
h,2000-2059,109.0,16.23148148148148,0.15144561725562183,0.016521340064249657,0.22625057365764112,0.0,0.6057824690224873,0.3669724770642202,0.009174311926605505,0.0,1776,12.636734693877552,0.26407657657657657
h,2100-2159,6.0,-4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,7.397435897435898,0.21119592875318066
h,2200-2259,4.0,18.75,0.0,0.0,0.10638297872340426,0.0,0.8936170212765957,0.25,0.0,0.0,835,8.137469586374696,0.21317365269461078
h,2300-2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,-19.5,0.0
