Type,Time,Count,DepDelay,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,15minDepDelay,Cancelled,Diverted,Count2,ArrDelay,15minArrDelay
y,2016,1872.0,9.981430912069907,0.0952550046606596,0.010342225575924364,0.13742287718052287,0.001242842558480181,0.7557370500244129,0.2329059829059829,0.0219017094017094,0.002670940170940171,1872.0,10.554039301310043,0.2702991452991453
m,1,172.0,10.220858895705522,0.13336497389653537,0.00047460844803037496,0.129093497864262,0.0,0.7370669197911723,0.23255813953488372,0.05232558139534884,0.005813953488372093,172.0,12.329268292682928,0.29069767441860467
m,2,118.0,11.973684210526315,0.026256983240223464,0.0,0.2687150837988827,0.0,0.7050279329608938,0.2457627118644068,0.03389830508474576,0.00847457627118644,117.0,18.221238938053098,0.3333333333333333
m,3,115.0,3.9210526315789473,0.01878612716763006,0.0,0.3352601156069364,0.04046242774566474,0.6054913294797688,0.16521739130434782,0.008695652173913044,0.0,115.0,5.2894736842105265,0.23478260869565218
m,4,111.0,3.688679245283019,0.03236607142857143,0.0,0.08928571428571429,0.0,0.8783482142857143,0.13513513513513514,0.04504504504504504,0.0,111.0,5.59433962264151,0.22522522522522523
m,5,170.0,5.935294117647059,0.2518518518518518,0.022962962962962963,0.10518518518518519,0.0,0.62,0.22941176470588234,0.0,0.0,170.0,4.3,0.21176470588235294
m,6,186.0,10.756756756756756,0.1028971028971029,0.000999000999000999,0.06543456543456544,0.0,0.8306693306693307,0.2849462365591398,0.005376344086021506,0.005376344086021506,186.0,13.113513513513514,0.3333333333333333
m,7,208.0,16.17241379310345,0.06315789473684211,0.011127819548872181,0.11488721804511279,0.0,0.8108270676691729,0.3173076923076923,0.02403846153846154,0.0,209.0,21.79310344827586,0.36363636363636365
m,8,201.0,16.761421319796955,0.06196874143131341,0.0008225939128050452,0.10967918837400603,0.0,0.8275294762818756,0.2885572139303483,0.01990049751243781,0.004975124378109453,199.0,17.46153846153846,0.3417085427135678
m,9,139.0,10.485507246376812,0.03766375545851528,0.034388646288209604,0.12063318777292577,0.0,0.8073144104803494,0.17266187050359713,0.007194244604316547,0.0,140.0,10.251798561151078,0.18571428571428572
m,10,146.0,3.148936170212766,0.15704697986577182,0.022818791946308724,0.20939597315436242,0.0,0.610738255033557,0.19863013698630136,0.03424657534246575,0.00684931506849315,147.0,-0.48951048951048953,0.19727891156462585
m,11,144.0,3.3055555555555554,0.27702089009990916,0.03996366939146231,0.16984559491371481,0.0,0.5131698455949137,0.14583333333333334,0.0,0.0,143.0,-3.4615384615384617,0.15384615384615385
m,12,162.0,15.743589743589743,0.09960552268244575,0.011505588428665352,0.13543721236028927,0.0,0.7534516765285996,0.2654320987654321,0.037037037037037035,0.0,163.0,14.089171974522293,0.2822085889570552
d,1,284.0,10.246428571428572,0.12068429237947123,0.015241057542768274,0.08678071539657854,0.0,0.7772939346811819,0.24647887323943662,0.014084507042253521,0.0,283.0,10.945454545454545,0.26148409893992935
d,2,281.0,9.956363636363637,0.08683974932855863,0.01014622500746046,0.15875857952849895,0.0,0.7442554461354819,0.20640569395017794,0.021352313167259787,0.0035587188612099642,241.0,7.569037656903766,0.22406639004149378
d,3,241.0,6.945606694560669,0.04497041420118343,0.0035502958579881655,0.18106508875739644,0.0,0.770414201183432,0.2033195020746888,0.008298755186721992,0.0,252.0,6.884462151394422,0.25396825396825395
d,4,254.0,5.48015873015873,0.1572093023255814,0.0,0.16930232558139535,0.0,0.6734883720930233,0.2047244094488189,0.007874015748031496,0.003937007874015748,254.0,11.779591836734694,0.2874015748031496
d,5,260.0,10.556,0.050980392156862744,0.017194570135746608,0.17435897435897435,0.0,0.7574660633484163,0.2423076923076923,0.038461538461538464,0.007692307692307693,268.0,14.213178294573643,0.291044776119403
d,6,269.0,16.673076923076923,0.1135633169059353,0.009213627598028712,0.10970644953931862,0.005999571459181487,0.7615170344975359,0.2899628252788104,0.03345724907063197,0.0037174721189591076,290.0,9.0,0.2655172413793103
d,7,283.0,9.65090909090909,0.09587378640776699,0.012439320388349514,0.11286407766990292,0.0,0.7788228155339806,0.2332155477031802,0.028268551236749116,0.0,284.0,13.124555160142348,0.3028169014084507
h,0001-0559,1423.0,11.624281609195402,0.07966165212270464,0.007923336367043204,0.12848653568178167,0.0014990095829541196,0.7824294662455163,0.2572030920590302,0.02178496134926212,0.0007027406886858749,107.0,-3.0654205607476634,0.14953271028037382
h,0600-0659,126.0,0.7107438016528925,0.05527638190954774,0.0,0.1934673366834171,0.0,0.7512562814070352,0.09523809523809523,0.03968253968253968,0.015873015873015872,0.0,0.0,0.0
h,0700-0759,37.0,0.3235294117647059,0.26291079812206575,0.0,0.4084507042253521,0.0,0.3286384976525822,0.08108108108108109,0.08108108108108109,0.0,0.0,0.0,0.0
h,1000-1059,98.0,4.23469387755102,0.31232876712328766,0.0,0.2273972602739726,0.0,0.4602739726027397,0.16326530612244897,0.0,0.01020408163265306,0.0,0.0,0.0
h,1100-1159,9.0,22.88888888888889,0.27074235807860264,0.0,0.19213973799126638,0.0,0.537117903930131,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
h,1200-1259,179.0,7.779661016949152,0.14240170031880978,0.04516471838469713,0.1301806588735388,0.0,0.6822529224229543,0.2011173184357542,0.0111731843575419,0.00558659217877095,0.0,0.0,0.0
h,0900-0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,5.6440677966101696,0.15083798882681565
h,2000-2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,23.25,0.4307692307692308
h,2100-2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,18.71864406779661,0.3443708609271523
h,2200-2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,18.10756972111554,0.3333333333333333
h,2300-2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,7.5788912579957355,0.25494276795005205
