Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
HOB,1,12,11,,,,,
HOU,1234,2918,3424,1219,335,787,12,2
HPN,42,994,1006,550,0,19,0,350
HRL,305,1117,1167,762,173,124,0,0
HSV,319,2095,2196,1964,0,107,0,0
IAD,137,1816,1747,1369,125,213,0,0
IAG,215,2664,2629,286,22,1151,15,1004
IAH,1682,10532,11012,6258,1031,1398,0,1070
ICT,818,7724,8066,6924,71,559,0,45
ILM,206,3524,3724,3342,0,306,0,8
IMT,62,267,244,136,44,33,0,0
IND,832,4009,4339,2614,430,731,0,0
INL,118,1689,81,0,46,0,0,0
ISN,110,1395,1193,718,471,0,0,0
ISP,308,1342,1310,1083,0,108,0,0
JAN,249,1997,2214,1732,38,331,0,0
JAX,349,2318,2239,1853,159,111,0,0
JFK,1100,6303,8722,3480,1091,2667,10,416
JNU,356,1637,2423,1047,103,685,0,0
KOA,1,0,0,,,,,
LAN,85,1362,1434,1317,0,52,0,5
LAS,6463,53698,52802,21161,228,13181,73,12780
LAW,335,5487,5670,5257,0,275,0,0
LAX,6504,64992,55960,23883,908,9247,716,14906
LBB,197,623,670,495,39,68,0,0
LCH,230,1803,1714,783,540,274,0,0
LEX,265,6183,6247,5649,0,496,0,6
LFT,147,2471,2398,1976,213,66,0,0
LGA,1366,3996,4412,2026,128,1202,0,237
LIH,1,2,0,,,,,
LIT,538,2451,2566,1980,39,245,0,0
LNK,121,489,718,448,0,143,0,0
LRD,64,55,49,0,33,16,0,0
LSE,11,6,0,,,,,
LWS,354,333,487,56,249,84,0,0
MAF,141,217,337,177,0,87,0,0
MBS,84,614,586,556,0,0,0,0
MCI,2343,13437,14808,9103,1350,2406,107,72
MCO,1511,7193,7012,4501,695,713,4,121
MDT,167,1909,1954,1238,537,76,0,0
MDW,2173,4421,4830,2032,114,1147,9,0
MEM,609,4392,4692,3754,89,548,0,0
MFE,4,0,0,,,,,
MFR,454,4045,3882,2253,894,235,0,21
MGM,314,3512,3743,3340,0,239,0,0
MHT,821,3486,4032,1749,1067,763,0,0
MIA,705,3739,3388,2070,1,468,0,462
MKE,2126,13533,15378,10039,350,3191,4,169
MLB,117,734,701,667,0,5,0,0
MLI,193,1276,1392,538,17,660,0,0
MLU,220,1953,2127,1739,0,201,0,0
MOB,194,1118,1392,1049,0,124,0,0
MOT,80,1861,1971,1786,0,127,18,0
MQT,125,1565,1850,1421,31,203,0,0
MRY,162,1397,1654,1207,126,231,0,0
MSN,552,3884,4059,2843,0,350,0,572
MSO,315,1515,1658,1127,0,318,0,0
MSP,3400,19145,21273,11547,184,5130,10,1667
MSY,1126,5399,5841,4099,258,714,0,167
OAJ,140,1898,2096,1798,0,153,0,0
OAK,1304,2053,2471,695,49,720,0,238
OGG,39,790,659,542,0,54,0,43
OKC,783,4223,4369,2963,622,378,0,6
OMA,1131,9313,9600,6916,1018,949,0,0
ONT,1052,5780,4927,3202,220,537,19,394
ORD,3510,22317,24254,10628,1484,6525,50,2571
ORF,859,7892,7770,5254,965,872,0,273
PBG,245,2911,2914,249,17,2131,0,323
PBI,705,1653,1726,929,312,173,0,1
PDX,2967,17177,16850,11752,718,1470,3,1153
PHF,209,2713,2643,2375,0,140,0,19
PHL,1686,8177,8996,5566,628,1477,0,250
PHX,5123,30883,31490,14293,411,7512,409,4633
PIA,403,3976,4685,2762,226,1300,0,0
PIT,1330,2298,3110,1459,53,771,49,3
PNS,223,528,509,429,0,25,0,0
PSC,574,5753,6520,3475,1278,1250,0,0
PSE,721,7324,6939,596,0,356,0,5498
PSP,57,1204,1131,782,3,9,0,284
PVD,1080,5527,5055,3666,209,505,0,0
PWM,851,6567,7068,4650,509,1346,0,75
RAP,99,2290,2422,1755,56,471,0,0
RDD,169,1106,1074,710,0,288,0,19
RDM,390,3040,3186,2379,291,324,0,0
RDU,1639,7011,7714,4717,169,1451,8,468
RIC,884,7503,7509,5524,577,625,0,392
RKS,10,21,54,14,0,27,0,0
RNO,911,3594,3941,2419,0,720,0,202
ROC,817,5432,5973,3677,483,1031,0,232
RST,13,0,15,,,,,
RSW,733,2306,2257,1699,21,222,0,0
SAF,19,28,53,15,0,36,0,0
SAT,1671,7011,8066,5829,36,1078,0,3
SAV,259,1603,1623,1476,0,114,0,0
SBA,403,4279,4465,3584,257,336,0,42
SBP,159,2042,2069,1927,0,14,0,0
SDF,312,1550,1567,1371,0,78,0,0
SEA,5042,29505,29568,15787,232,4102,48,5230
SFO,3521,26065,24426,10385,108,3080,0,7590
SGF,78,277,328,242,0,60,0,0
SHV,781,6746,7244,5075,109,1485,0,14
SJC,2,0,0,,,,,
SJT,252,6798,7090,6193,0,365,0,311
SJU,2138,35234,30397,5453,24,1797,100,21047
SLC,2292,13011,13595,5559,1529,2479,0,1801
SMF,2065,10506,10166,5744,287,1494,3,1291
SMX,52,453,503,412,0,50,0,0
SPI,425,3052,3382,2711,1,462,0,0
SPS,275,3605,3864,3345,0,286,0,75
SRQ,247,1516,1462,1327,0,24,0,0
STL,1689,5989,7521,3999,69,2353,16,0
SWF,43,170,168,129,0,11,0,16
SYR,770,6439,8063,5259,206,1847,12,13
TLH,271,1895,1764,881,218,248,0,332
TPA,1146,4702,5053,3035,944,474,0,21
TUL,660,3099,3400,2275,83,696,0,0
TUS,975,4709,4192,2790,246,603,0,0
TVC,210,870,1067,733,2,236,0,0
TYR,56,92,92,75,0,0,0,0
TYS,3,85,90,74,0,16,0,0
VLD,255,1166,1412,1092,0,141,0,0
VPS,332,1546,1466,1266,0,40,53,0
XNA,128,1063,1157,719,61,93,0,220
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
