Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
SIT,435,4268,3990,3182,342,160,20,0
SJC,4624,22190,23526,13403,1220,3986,43,803
SJT,29,13,66,13,0,36,0,0
SJU,1659,10839,10892,4281,754,1447,45,3217
SLC,3171,11875,15373,7401,143,4002,47,833
SMF,4587,22138,23910,14678,453,3561,0,1164
SMX,226,2403,2570,2038,0,391,0,0
SNA,3296,13691,12816,4807,722,4765,0,235
SPI,158,739,968,585,0,273,0,0
SRQ,140,1118,1092,1023,0,27,0,0
STL,4021,18987,22585,11684,1323,5638,11,960
SUN,204,582,723,129,382,101,0,0
SWF,125,1328,1397,1140,0,151,0,0
SYR,639,6635,7622,5419,164,1400,0,0
TLH,271,1986,2295,1256,13,494,0,359
TPA,4246,11856,14178,7527,663,2909,0,257
TRI,292,3134,3363,2785,67,262,0,127
TTN,559,5676,5889,2540,556,679,0,1808
TUL,2178,10458,12010,6637,188,2892,0,701
TUS,1997,10773,12698,6524,1974,2742,0,0
TVC,345,2964,3425,1838,9,1046,0,254
TWF,363,1632,1947,643,448,279,1,411
TXK,123,1705,1973,1657,0,256,0,2
TYR,36,191,285,2,0,252,0,0
TYS,1117,10274,11118,8137,1,1891,0,110
VLD,34,396,446,379,0,17,0,0
VPS,368,2305,2556,1323,207,761,0,0
XNA,605,4523,5165,2521,207,2029,0,0
YUM,193,180,210,6,0,68,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
