Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
CPR,211,2306,2482,386,187,549,0,1248
CRP,395,2785,2865,794,32,821,0,949
CRW,355,3759,3784,1034,29,725,0,1610
CSG,157,1703,1809,623,0,216,0,859
CVG,2016,26105,27711,10319,984,6621,0,8262
CWA,99,817,1001,66,0,463,0,337
DAB,278,2687,2395,1104,152,233,0,817
DAL,9351,109370,112447,26730,6410,20742,215,46575
DAY,924,9101,9890,1985,297,2965,0,3959
DCA,10695,117137,123747,29994,3364,31099,39,50401
DEN,31782,373081,358489,106679,10689,71307,290,137058
DFW,28278,385985,392407,132478,18726,69199,233,141981
DHN,194,3162,2919,1192,0,219,0,1336
DLG,12,25,33,0,0,2,13,0
DLH,349,4389,4891,1909,39,1005,12,1624
DRO,274,2074,2548,630,53,672,0,729
DSM,1111,15264,13968,4145,1236,2742,69,4910
DTW,17058,209802,219966,75664,18396,54755,232,58215
DVL,77,2297,1866,865,281,66,0,589
EAU,103,1845,1808,912,0,567,0,283
ECP,599,3590,3669,497,0,628,0,2242
EFD,1,7,56,5,0,49,0,2
EGE,280,3177,3230,810,323,680,0,1229
EKO,67,443,700,80,51,160,16,279
ELM,259,1974,1877,437,0,454,0,853
ELP,1545,17367,17060,4619,1055,2376,64,7550
ERI,109,1752,1890,368,0,962,0,483
ESC,52,944,870,77,0,13,0,708
EUG,509,7975,8465,2436,0,3007,0,2547
EVV,353,6517,6725,2657,243,1320,0,2160
EWN,98,1650,1715,1120,0,214,0,282
EWR,15632,256136,241322,73185,11742,46677,76,95898
EYW,245,2765,2538,1422,4,65,0,941
FAI,367,2576,2712,659,154,323,43,1221
FAR,516,3408,4047,1086,196,1558,0,770
FAT,1226,16585,17048,5732,837,4702,0,4637
FAY,205,2538,2410,1101,0,383,0,775
FCA,351,2588,2903,392,216,610,28,1388
FLG,278,1734,1945,527,94,657,0,406
FLL,11828,158959,153459,50199,3077,41091,1001,45942
FNT,522,2368,2756,515,62,1055,0,721
FSD,545,8008,8604,3390,968,1948,0,1786
FSM,159,1083,1143,378,0,214,0,481
FWA,578,6026,6508,1833,194,1940,0,2160
GCC,152,825,825,45,0,90,0,629
GCK,60,2119,2195,1772,0,77,0,298
GEG,1374,9421,9800,2134,546,1436,0,4287
GFK,228,4874,5008,2216,428,394,0,1837
GGG,56,601,659,110,0,69,0,413
GJT,420,2011,2118,795,20,388,0,548
GNV,296,2915,2732,730,0,173,0,1589
GPT,453,4227,4082,1018,387,987,0,1353
GRB,527,4381,4908,422,38,919,0,3232
GRI,48,658,801,290,0,116,0,318
GRK,270,2153,2241,336,0,861,0,827
GRR,1238,12936,14585,5243,187,3251,0,4893
GSO,803,8799,8808,2071,176,2560,0,3430
GSP,926,10908,10662,4214,3,2344,0,3368
GST,12,92,112,0,0,22,61,22
GTF,258,3709,3867,2461,0,286,0,893
GTR,146,1658,1608,680,0,78,0,714
GUC,41,364,546,105,0,199,0,196
GUM,52,553,555,389,0,135,0,0
HDN,187,2702,2899,437,117,872,8,1374
HIB,104,2402,2765,31,559,446,0,1614
HLN,235,1274,1465,588,0,259,0,474
HNL,6800,33910,34559,13379,1066,2258,0,10885
HOB,103,200,169,71,0,58,0,0
HOU,7385,77041,74437,22521,2752,10249,163,29471
HPN,961,19436,19102,7668,308,3550,29,6533
HRL,408,3604,4054,1118,87,1072,0,1486
HSV,507,4897,4500,1403,25,857,0,2033
HYA,22,396,331,35,0,266,0,11
HYS,51,289,302,20,102,74,0,67
IAD,4905,55920,52508,15422,1275,13810,232,18388
IAG,28,285,266,22,0,134,0,88
IAH,19526,252611,232995,70370,15041,46996,304,85087
ICT,1119,11806,12146,3891,119,2942,0,4354
IDA,357,1872,2071,391,0,542,0,895
ILM,351,3511,3291,1176,0,196,0,1769
IMT,50,1145,1041,282,0,21,0,707
IND,3802,38538,39792,10793,2574,9470,0,13825
INL,65,1907,1937,1355,147,91,0,304
ISN,248,1825,1850,973,0,300,0,485
ISP,652,5863,5393,2956,143,413,0,1344
ITH,131,1931,1928,898,104,170,0,623
ITO,803,2940,3679,544,222,67,0,1759
JAC,648,8188,7969,2135,243,1842,0,3106
JAN,706,8219,8244,1761,745,1693,0,3656
JAX,2528,26900,25492,7813,311,5716,15,9669
JFK,14277,248478,244366,83614,21023,54061,1867,69974
JLN,62,1330,1301,838,0,31,0,390
JMS,129,2069,2287,541,104,273,0,1246
JNU,630,4168,4176,1336,60,381,0,1793
KOA,1837,11358,11927,2942,86,1222,27,5348
KTN,356,2703,2831,1140,58,202,25,1109
LAN,311,2161,2392,315,21,800,0,1003
LAR,53,1021,999,565,403,5,0,0
LAS,21706,276733,283663,74828,4611,67530,403,108635
LAW,161,1093,1206,401,0,133,0,576
LAX,30166,460313,447424,127216,4054,87548,6606,183039
LBB,631,5480,5476,976,369,772,0,2877
LBE,165,2012,2218,65,41,1342,0,706
LCH,175,2162,2292,1097,304,381,0,414
LEX,693,11833,12012,5300,7,1952,0,4135
LFT,452,7497,7578,2716,1083,1138,0,2288
LGA,12489,184987,170960,56525,5763,35534,77,65027
LGB,1624,22695,23101,5251,435,4021,0,11713
LIH,1712,8811,9380,1781,207,796,21,4821
LIT,1149,10171,9924,2011,1134,1959,0,3954
LNK,445,5425,5649,1384,1447,1081,0,1373
LRD,258,4200,4293,1187,143,598,0,2246
LSE,113,1211,1378,661,0,198,0,453
LWS,100,382,443,55,0,47,35,260
MAF,769,7561,7642,2458,277,1020,0,3290
MBS,272,4500,4754,2373,0,657,0,1571
MCI,6100,59172,60888,15925,2454,12639,217,23656
MCO,17799,220856,212311,63965,7798,48112,231,74966
MDT,342,4366,4115,2053,22,603,0,1129
MDW,11981,144907,135707,39201,10102,19145,25,54527
MEI,104,2569,2664,586,0,137,0,1827
MEM,1952,18010,17345,4809,689,4005,0,6277
MFE,296,2773,2517,235,207,521,0,1380
MFR,425,8637,8291,3178,18,2060,0,2772
MGM,325,3849,3783,1034,0,675,0,1886
MHT,895,8325,7787,2938,235,1932,0,2143
MIA,10292,160928,158456,67104,4141,28754,99,46700
MKE,4472,46295,49471,13312,2200,10491,0,19798
MKG,103,2703,2784,832,0,772,0,1059
MLB,218,2034,1985,616,0,341,0,945
MLI,351,4666,4927,1065,33,775,0,2812
MLU,411,6808,6984,3689,0,967,0,2046
MMH,16,184,234,19,0,154,0,35
MOB,657,8071,8472,2118,0,1877,0,3946
MOT,239,3017,3011,937,89,197,0,1665
MQT,100,2312,2551,1412,215,291,0,603
MRY,370,4642,5368,723,191,1876,0,2269
MSN,1006,9050,9017,2664,85,2260,0,3470
MSO,373,4152,3705,1687,4,398,0,1370
MSP,17929,174642,180796,66999,7946,42364,96,47648
MSY,6207,65912,64217,16259,2265,13788,0,25833
MTJ,175,2787,3100,1015,120,633,4,1237
MVY,45,1172,1134,120,287,518,0,148
MYR,860,9741,9657,1024,1,3818,0,4182
OAJ,160,2177,2342,899,0,205,0,1041
OAK,6677,76100,75543,18714,1488,13690,67,31572
OGG,3376,25867,26338,10695,547,2029,495,7954
OKC,2144,22242,21529,5279,1668,3095,0,9688
OMA,2517,23301,21992,7361,514,3904,0,8070
OME,100,418,470,64,53,35,6,233
ONT,2696,28823,29028,4091,866,6912,0,13915
ORD,34493,554786,533929,151625,56335,92831,481,198703
ORF,1522,22151,20558,8905,409,4091,8,5856
ORH,103,1189,1160,497,0,245,0,335
OTH,67,1211,1223,73,0,118,0,905
OTZ,101,310,339,66,76,15,0,106
PAH,103,1493,1600,79,535,274,0,622
PBG,58,400,395,21,0,259,0,33
PBI,3447,51927,49227,14022,973,11993,114,18950
PDX,8347,69946,72994,17319,2622,21127,0,23139
PGD,14,261,195,0,0,77,0,114
PHF,158,1843,1526,257,0,93,0,1017
PHL,10394,117689,118539,42810,2051,27524,194,37287
PHX,22910,224599,223548,67527,5017,42283,357,80532
PIA,429,7390,7532,2654,291,1003,0,3190
PIB,52,1349,1436,1286,0,76,0,0
PIH,97,205,428,7,15,81,0,145
PIT,3439,30577,30683,10350,897,5842,0,10628
PLN,146,3227,3278,1679,0,212,0,1295
PNS,826,6726,6398,1039,39,1302,4,3503
PPG,2,0,7,,,,,
PSC,539,5547,6007,1998,168,893,0,2452
PSE,123,1184,1228,51,0,130,0,967
PSG,102,881,886,129,0,18,2,699
PSP,1503,19664,20532,6196,326,6365,16,6019
PVD,1700,15981,15414,4899,54,3521,0,5639
PWM,869,10398,10556,2582,634,4075,46,2619
RAP,418,4161,4051,1294,106,362,0,1812
RDD,138,1778,1687,277,0,713,0,637
RDM,401,7033,7228,3494,3,1965,0,1380
RDU,4850,57624,55502,18166,1008,12071,8,19631
RHI,155,1213,1399,209,205,193,6,665
RIC,2187,25423,25522,9072,296,6255,0,8183
RKS,101,1009,1142,254,642,129,0,44
RNO,2028,26706,27313,7315,1705,6001,0,10229
ROA,315,4012,4024,966,0,824,0,1970
ROC,973,8951,9246,2987,176,2076,0,3322
ROW,60,708,836,167,38,127,0,411
RST,175,2196,2144,365,735,232,0,709
RSW,4214,47094,44923,11008,737,11608,15,18188
SAF,153,3707,3798,1461,0,296,0,1864
SAN,10999,119617,121273,24731,2277,30421,176,50462
SAT,4224,41366,41485,10815,911,6843,0,18611
SAV,1003,12179,11739,3778,656,3708,0,2826
SBA,860,13624,14032,2785,156,4773,0,5429
SBN,756,7818,8681,2321,438,2671,0,2661
SBP,444,6648,7239,1174,78,3241,0,2352
SCC,103,327,366,0,16,24,0,283
SCE,109,888,1026,159,0,490,0,285
SDF,1430,16223,16120,4948,917,3940,18,5146
SEA,18840,151189,157856,48936,2902,43423,324,39731
SFO,24276,372797,363736,104100,4427,55994,175,171806
SGF,402,4948,4875,1020,126,655,0,2746
SGU,304,1923,2072,750,144,180,19,688
SHV,833,12366,13002,6334,122,1384,0,4390
SIT,175,1195,1230,295,56,38,0,682
SJC,5738,71700,70624,18289,2661,10548,285,30937
SJT,157,1930,2318,759,0,369,0,1008
SJU,4151,48525,46021,12939,641,5068,188,23300
SLC,15376,145750,153915,49608,11832,34450,138,43165
SMF,5658,62908,62321,14956,962,11733,0,27552
SMX,80,1482,1547,674,0,180,0,618
SNA,5624,58264,57304,11753,1852,13282,0,22730
SPI,251,4389,4456,2614,0,781,0,854
SPS,119,2533,2467,1810,0,33,0,582
SRQ,458,4850,4517,1132,39,868,0,2157
STL,7627,88546,85242,25797,3202,14773,0,33585
STT,781,11575,11054,2938,1059,1023,0,5352
STX,156,2525,2532,1918,10,71,0,404
SUN,187,1852,1958,59,534,257,0,940
SWF,108,1998,1961,953,11,241,0,666
SYR,794,10367,10934,3674,500,3707,0,2461
TLH,353,4403,4121,1960,0,396,0,1514
TPA,9537,104822,101504,24103,5461,19324,61,44567
TRI,278,4322,4063,2516,0,117,0,1343
TTN,299,4666,4378,1279,42,973,0,1960
TUL,1948,19286,19186,6497,665,4670,0,6012
TUS,2297,27783,27068,10243,1749,5379,0,7530
TVC,371,6130,6197,1695,97,1489,0,2656
TWF,157,1241,1370,443,39,202,0,496
TXK,125,1713,1928,754,0,238,0,771
TYR,52,320,340,32,0,28,0,250
TYS,1039,11984,12211,4916,5,1981,0,4417
UST,28,270,426,3,5,211,0,184
VLD,146,1460,1605,556,0,183,0,691
VPS,581,5500,5507,2290,41,912,53,1842
WRG,102,940,884,43,62,51,0,713
WYS,35,610,610,428,0,22,0,102
XNA,656,9683,9846,3342,264,2055,0,3643
YAK,102,383,432,26,0,62,18,294
YUM,286,2119,2289,490,182,262,0,1127
