Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
MSO,396,2636,2112,537,25,91,0,1113
MSP,12266,118723,125810,41666,3446,37218,0,32134
MSY,2946,28811,29032,6773,1058,6208,109,11725
MTJ,347,5763,5592,1480,155,1211,0,2580
MYR,53,934,894,97,15,408,0,331
OAJ,143,3638,3880,1459,0,317,0,1893
OAK,3341,41981,39325,11410,769,7119,29,14140
OGG,2317,16982,19298,4596,341,3098,50,7518
OKC,630,5447,5368,588,244,1866,0,2212
OMA,1296,11425,10301,2391,408,925,0,5379
ONT,851,9102,8555,2368,5,628,0,4194
ORD,18773,272086,280181,77001,15815,72895,81,92411
ORF,423,7542,8224,1424,0,4983,0,1393
ORH,51,525,619,238,0,154,0,172
OTH,90,2196,2165,0,0,353,0,1717
PBG,81,769,666,19,15,261,0,256
PBI,1821,31334,30080,7469,1742,8689,0,10545
PDX,4109,41068,38161,8399,912,10439,0,13436
PGD,20,421,338,12,0,31,0,281
PHL,3735,36430,39457,14372,539,10350,297,10076
PHX,11585,107472,110644,33086,2143,22962,210,36774
PIA,41,433,445,17,0,202,0,213
PIT,1181,11365,10014,2701,40,2312,39,4028
PLN,279,3764,3136,545,0,53,0,2320
PNS,224,3153,3510,590,0,544,0,2199
PSC,782,8132,8354,1861,0,828,0,4723
PSP,959,12691,11822,3493,316,2229,0,5057
PVD,478,3698,3638,363,232,935,0,1602
PWM,164,2774,2861,488,4,649,0,1580
RAP,96,892,859,16,1,206,0,576
RDM,213,2051,1758,387,206,121,0,837
RDU,1771,18250,17670,4320,582,3997,0,6842
RIC,375,6608,6752,2594,47,1187,0,2597
RNO,1181,14871,14350,3671,249,2601,16,6420
ROA,96,1134,1049,95,0,108,0,772
ROC,347,3448,3380,224,223,1699,0,979
RST,25,92,79,65,0,0,0,0
RSW,2688,35657,36351,8466,504,11746,73,12753
SAN,4582,53451,47020,9164,905,10265,91,20969
SAT,1865,17278,16682,3694,320,4205,0,6434
SAV,618,8834,8247,2371,795,2206,9,2444
SBA,624,9733,9541,2148,0,2518,98,4299
SBN,524,9219,8735,2960,412,1075,19,3873
SBP,296,4489,4469,67,0,1059,0,3055
SCE,1,0,0,,,,,
SDF,273,4804,4409,2315,81,353,0,1412
SEA,6638,75283,71406,19223,1987,17430,3,24885
SFO,11055,228666,216324,52736,1753,35510,184,113278
SGF,416,3764,3905,293,191,854,0,2215
SGU,310,3068,2775,406,28,373,0,1716
SHV,267,2565,2215,424,0,88,0,1460
SIT,9,29,19,19,0,0,0,0
SJC,2940,31390,29149,8225,530,4347,29,11561
SJU,2101,20347,19718,3856,379,3006,0,9956
SLC,6525,63347,67487,18438,1375,15039,0,24623
SMF,2341,27418,25249,7545,718,4138,0,9541
SMX,108,2418,2380,14,0,609,0,1675
SNA,3061,33140,31130,6249,853,6855,0,13162
SRQ,291,5552,4973,1524,0,280,0,2820
STL,3473,42133,42947,11029,1598,13034,1,12680
STT,853,9370,8475,2076,154,1119,51,4514
SUN,191,2290,2264,266,0,202,2,1680
SYR,190,2362,2366,760,163,727,0,564
TLH,211,2431,2199,624,0,425,0,1065
TPA,4847,58145,55541,11708,2272,11712,19,25349
TRI,136,2527,2374,844,0,261,0,1200
TTN,323,3853,3691,666,26,1167,0,1643
TUL,572,3808,3446,1220,119,449,0,1429
TUS,1606,18616,16459,3627,472,2456,0,8160
TVC,242,2528,2348,303,12,268,0,1663
TWF,33,965,767,424,174,46,0,54
TYS,359,4535,4459,615,0,1189,0,2378
VLD,4,0,0,,,,,
VPS,5,43,18,0,0,0,0,18
WYS,3,0,0,,,,,
XNA,402,4044,3933,695,96,1463,0,1489
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
