Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
GJT,719,2038,2424,607,45,293,0,1010
GNV,246,2905,2517,548,0,287,0,1429
GPT,473,6695,6451,1475,0,1116,0,3532
GRB,16,15,8,,,,,
GRK,302,4555,4638,1702,0,402,0,2200
GRR,380,4741,4530,914,142,471,0,2643
GSO,615,9467,8982,2364,14,2409,0,3868
GSP,385,3439,3002,1406,0,196,0,1200
GTF,23,234,173,21,0,0,0,143
GUC,28,1842,1823,120,0,42,0,1616
HDN,190,1827,1606,350,9,442,0,738
HIB,261,3228,3300,1441,60,245,0,1371
HNL,3118,21892,20809,7348,317,1315,0,7728
HOB,254,2417,2414,248,0,1612,0,503
HOU,2372,23502,22549,7351,1152,3399,278,7641
HPN,630,8555,8554,2715,0,2076,0,3157
HRL,350,2627,2985,488,75,453,0,1435
HSV,412,4629,4790,598,6,2324,0,1610
HYS,51,214,146,16,20,0,0,90
IAD,3081,29829,27882,7582,476,7592,0,10174
IAH,9289,88243,87460,23175,5674,26512,12,23100
ICT,658,11273,10745,2715,0,2172,17,5222
IDA,207,2496,2563,1399,0,89,0,944
ILM,90,1420,1283,639,0,209,0,418
IMT,41,747,695,203,0,42,0,412
IND,1318,13152,12473,3121,59,2760,0,5290
ISN,337,4098,3664,2235,101,155,0,962
ISP,431,2687,2514,962,92,403,0,703
ITH,119,2043,1796,683,0,56,0,958
ITO,102,540,616,136,0,19,0,252
JAC,804,18278,18044,3576,507,5135,0,8070
JAN,342,2912,3250,325,215,1196,0,1284
JAX,1188,11813,11358,2229,324,3540,0,4283
JFK,3625,43941,44344,16680,2877,8586,233,12066
KOA,1087,5676,6123,1237,22,487,0,2738
KTN,105,617,725,38,0,109,25,420
LAN,272,3236,3718,619,21,1356,0,1522
LAR,68,949,882,34,0,29,0,786
LAS,8331,107309,104811,31318,1898,20034,95,40152
LAX,12917,198592,194852,52303,1835,48294,381,73666
LBB,344,4709,4526,975,210,229,0,2834
LCH,17,166,174,5,0,7,0,155
LEX,20,433,443,112,0,31,0,279
LFT,101,349,438,74,0,272,0,49
LGA,5483,59162,57549,16974,683,14886,19,20403
LGB,313,4103,4405,733,29,1875,0,1356
LIH,992,5065,4918,903,143,160,0,2402
LIT,445,2296,1728,447,28,485,0,644
LNK,304,1995,1924,69,310,156,0,1197
LRD,17,1137,1164,112,0,28,0,1015
LSE,114,1070,952,225,161,27,0,515
LWS,291,3118,3214,1753,0,145,35,1023
MAF,72,699,494,167,0,12,0,162
MCI,2375,18309,18759,4028,755,4817,17,7002
MCO,7682,87127,84630,24781,2200,20877,111,29372
MDT,504,5881,4972,1137,0,683,0,2723
MDW,5145,46301,44185,12975,3232,8587,0,13526
MEM,837,9309,8606,1624,17,3660,0,2805
MFE,4,0,0,,,,,
MFR,270,3503,3255,2165,0,41,0,828
MGM,234,2818,2218,374,0,81,0,1578
MHT,410,3622,2935,603,21,415,0,1611
MIA,5530,73744,77006,24546,6376,17557,30,22476
MKE,1962,16346,15350,3341,684,3580,2,6366
MLB,12,102,83,71,0,0,0,12
MLI,2,0,0,,,,,
MLU,101,1741,1578,552,0,44,0,918
MOB,350,3395,4087,753,0,1572,0,1368
MOT,49,459,688,0,0,130,0,455
MRY,46,1788,1743,0,0,82,0,1617
MSN,834,7660,7140,574,0,3569,0,2627
MSO,65,1328,1421,572,0,552,0,249
MSP,1244,12495,12325,1592,570,5039,0,4017
MSY,2528,22705,21550,3334,705,5198,0,10283
MTJ,141,3486,3265,1758,27,318,4,1079
MYR,243,2831,2707,203,0,887,0,1396
OAJ,33,507,476,318,0,21,0,109
OAK,2826,33644,33020,9206,600,6114,66,11814
OGG,2081,13785,14455,4939,141,1054,11,4993
OKC,1105,9276,8168,1523,373,1360,0,3920
OMA,508,5259,5421,1333,8,746,0,2713
OME,304,1724,2133,279,251,301,2,993
ONT,1611,21222,20889,2626,145,4193,0,11701
ORD,18133,230893,228223,68304,10818,49312,123,79994
ORF,787,8769,8117,2966,348,1989,0,2079
ORH,62,763,711,481,0,163,0,41
OTZ,52,43,46,16,0,0,0,0
PBI,2439,39003,38029,9015,814,11428,37,13985
PDX,3655,36673,36114,7788,870,10536,63,12488
PHF,288,2253,1904,418,0,86,0,1162
PHL,2307,21909,22103,5916,136,5106,0,9022
PHX,8834,86697,90210,25072,1460,26579,328,25866
PIA,4,0,36,0,0,36,0,0
PIB,40,235,140,0,0,0,0,140
PIH,318,2651,3306,444,0,461,0,1956
PIT,1061,7840,6456,1912,233,740,0,2314
PLN,68,1161,1207,339,0,82,0,706
PNS,141,1295,1081,7,29,534,0,438
PSC,443,5024,5339,2154,80,371,0,2381
PSG,364,2812,2991,246,71,205,19,2239
PSP,1074,14609,14874,2700,98,3069,1,8007
PVD,1115,9405,8172,3502,162,1352,0,2398
PWM,842,9256,9863,3551,41,2506,0,3106
RAP,322,3392,3120,639,0,76,0,2181
RDM,470,4010,3738,1183,0,186,0,1978
RDU,2123,17409,16793,5049,310,2871,37,6622
RIC,1704,25060,24140,10091,235,4198,0,8294
RNO,1817,22092,22134,5458,735,4956,0,8902
ROA,16,57,60,12,0,18,0,27
ROC,730,5611,5377,1718,83,1586,0,1536
ROW,58,136,201,82,0,71,0,4
RST,201,1891,1763,529,0,111,0,1029
RSW,2481,26116,24385,4712,433,4468,0,12796
SAF,197,5031,4620,997,0,166,0,3300
SAN,4730,55418,53435,11183,841,18184,12,17015
SAT,1974,18331,17495,5078,170,3237,0,6646
SAV,209,4362,4366,1183,46,1684,0,1209
SBA,261,4544,4675,500,7,955,0,2827
SBN,326,3764,3738,1217,257,496,0,1514
SBP,149,3199,3099,516,0,670,0,1798
SCE,3,46,66,5,0,17,0,41
SDF,700,7224,6656,1719,131,1888,0,2510
SEA,5795,60336,62234,19845,1268,14565,14,17472
SFO,10817,205332,196596,46797,2001,30675,85,104952
SGF,33,251,297,54,0,48,0,191
SGU,1,0,0,,,,,
SHV,603,9926,10361,3169,65,1803,0,4767
SIT,156,1414,1526,525,0,62,0,806
SJC,2459,22763,21629,5239,276,3041,61,9642
SJT,171,2351,2739,723,0,329,0,1424
SJU,1866,17784,16310,4438,66,2620,23,7311
SLC,1553,17265,16681,4093,182,4899,18,5902
SMF,2451,28459,27776,6612,381,4386,13,12736
SMX,4,131,157,0,0,40,0,95
SNA,3443,38852,37262,10223,650,6749,0,14605
SRQ,368,5958,5359,3108,42,782,0,1210
STL,1971,18380,18528,3844,649,5066,0,7128
STT,84,1000,612,98,5,23,0,437
SUN,243,2536,2878,246,0,271,10,2207
SYR,296,3984,4007,627,86,1127,0,1980
TLH,87,831,846,190,0,86,0,500
TPA,3956,39121,34676,7823,945,5817,33,16350
TRI,24,286,302,64,0,42,0,196
TTN,204,3937,3364,782,0,636,0,1817
TUL,659,6244,6365,1183,201,1574,0,2803
TUS,1581,26292,25535,3391,727,5487,0,14320
TVC,146,1369,1362,478,11,443,0,339
TWF,172,2654,2656,698,238,165,0,1265
TYR,20,3,12,,,,,
TYS,145,2650,2705,1283,100,447,0,763
VPS,201,2494,2479,454,0,362,0,1544
WYS,119,1092,998,521,13,43,0,253
XNA,585,7499,7562,1987,76,2141,0,2894
YUM,116,751,798,84,0,56,0,545
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
