Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
GRB,242,2354,2674,691,0,521,0,1286
GRK,204,1583,1520,767,0,36,0,558
GRR,727,7512,7172,1890,102,1920,0,2728
GSO,377,6393,6413,1819,1090,1324,0,1969
GSP,546,5885,6012,1855,0,1617,0,2075
GTF,108,893,861,586,0,21,0,185
GTR,81,1874,1808,641,0,115,0,965
GUC,43,1247,1295,1153,0,42,0,61
GUM,29,63,104,11,0,33,0,0
HDN,174,598,578,27,9,265,0,214
HIB,79,1617,1670,123,0,93,0,1345
HLN,122,450,501,31,0,16,0,358
HNL,3596,15418,12441,4111,97,538,0,4490
HOB,49,299,316,281,0,17,0,0
HOU,4224,23847,21381,8075,952,3065,14,5387
HPN,534,9641,10186,4204,178,2005,0,3159
HRL,236,563,702,247,0,150,0,164
HSV,309,1579,1351,72,63,379,0,662
HYS,50,731,792,526,20,214,0,23
IAD,2241,22930,20921,5247,1383,5711,0,7575
IAG,37,397,467,12,0,309,0,137
IAH,11094,83797,80628,23774,1394,24352,15,21489
ICT,625,5235,4884,1365,18,1673,0,1430
IDA,191,1138,1224,458,26,193,0,390
ILM,177,1886,1969,681,0,349,0,807
IMT,53,254,133,87,0,0,0,46
IND,2110,16414,15884,5441,556,3978,0,4416
INL,50,1246,1330,827,0,96,0,335
ISN,171,1860,1697,1462,16,70,0,118
ISP,346,3080,3080,956,600,527,0,780
ITH,73,2211,2160,826,0,44,0,1168
ITO,465,1223,1656,165,6,15,0,816
JAC,397,7067,6240,1892,135,1454,0,2434
JAN,411,3541,3212,459,188,490,0,1869
JAX,1423,15281,15827,4073,81,4007,0,6295
JFK,7672,164349,163137,48104,28983,27106,732,51329
JLN,58,183,215,13,0,65,0,91
JMS,71,1906,1960,343,0,123,0,1412
JNU,336,2126,2169,1301,0,74,0,618
KOA,933,4918,3914,716,73,382,0,1652
KTN,174,768,847,289,109,96,0,251
LAN,246,4434,4560,1664,56,643,0,2048
LAR,50,245,201,41,0,29,0,117
LAS,11422,103069,99030,21777,740,25194,56,40170
LAW,86,648,609,175,0,36,0,390
LAX,15407,158583,157606,45608,3230,39657,212,52082
LBB,385,846,793,171,0,246,0,218
LBE,101,1692,2012,276,0,961,0,617
LCH,76,505,538,76,0,280,0,122
LEX,416,6643,6738,2028,0,1046,0,3209
LFT,267,2003,1975,505,203,307,0,742
LGA,7879,160219,148469,36306,7184,27913,0,71002
LGB,709,13991,14041,3109,428,1993,0,7827
LIH,919,4439,3934,825,151,137,7,1707
LIT,587,2451,2517,290,228,670,0,1049
LNK,241,1485,1746,623,0,474,0,420
LRD,159,424,492,12,0,198,0,179
LSE,65,346,437,0,5,116,0,302
LWS,57,66,136,0,0,23,0,34
MAF,460,1484,1603,627,0,159,0,650
MBS,163,2819,2862,637,0,463,0,1696
MCI,3147,21530,19793,4986,252,4448,0,8039
MCO,10150,111188,111525,29343,845,32979,60,37323
MDT,140,1750,1780,318,794,311,0,249
MDW,6208,50687,44836,11210,3418,8192,57,17192
MEI,79,687,718,42,0,85,0,542
MEM,1035,9195,9209,2876,141,2975,0,2534
MFE,191,488,473,86,0,16,0,270
MFR,219,1427,1444,160,0,618,0,528
MGM,183,2946,2908,777,0,447,0,1553
MHT,456,4841,4944,972,295,2319,0,1082
MIA,5742,76334,74135,27007,2194,21567,41,17725
MKE,2579,21472,23096,5477,752,6926,0,7997
MKG,55,798,879,443,0,152,0,235
MLB,106,811,769,355,0,62,0,260
MLI,95,1501,1510,628,0,221,0,569
MLU,233,2314,2465,1048,0,285,0,992
MMH,32,660,627,31,0,283,0,294
MOB,327,3578,4365,496,3,1053,0,2344
MOT,161,1908,1929,885,0,144,6,781
MQT,52,1452,1588,595,0,175,0,759
MRY,161,2099,2089,403,126,165,2,1292
MSN,585,6638,6936,1526,433,1945,0,2643
MSO,163,1775,1810,565,9,163,0,944
MSP,9305,104640,112068,35026,9781,31075,29,28138
MSY,3465,26680,25876,5441,307,7703,0,9741
MTJ,142,1296,1072,198,0,253,0,544
MYR,288,5429,5615,552,0,2505,0,2311
OAJ,91,1690,1698,1064,0,72,0,463
OAK,3365,25279,23933,6111,453,4244,26,9037
OGG,1793,12848,10723,3860,158,376,0,4176
OKC,1241,7705,7028,1864,265,650,16,3380
OMA,1269,15159,13899,5290,2003,2525,0,3233
OME,58,315,414,12,40,41,0,236
ONT,1495,11027,10652,2803,163,1279,0,5092
ORD,17763,278262,271857,67139,17344,66765,102,104438
ORF,812,9579,10013,3042,570,3268,0,2396
ORH,58,749,722,84,49,132,0,428
OTH,17,564,550,0,0,21,0,529
OTZ,58,292,287,19,105,13,0,102
PAH,55,362,415,0,0,133,0,240
PBG,29,331,323,11,0,285,0,4
PBI,2374,49567,47125,11693,510,13247,0,18902
PDX,3929,23704,24297,7322,51,5582,7,7813
PHF,81,812,838,220,0,296,0,281
PHL,5377,64615,66994,20974,6987,17612,44,17232
PHX,12289,79826,84177,27493,859,21453,364,19849
PIA,270,4421,4535,1501,8,559,0,2166
PIB,50,452,585,287,0,126,0,117
PIH,52,493,642,0,75,55,0,411
PIT,1758,15611,13953,5789,318,2046,18,4590
PLN,71,1281,1231,32,0,66,0,1045
PNS,417,4534,4368,1217,623,410,0,1871
PPG,9,92,85,55,0,0,0,14
PSC,268,1675,1778,696,0,130,0,781
PSE,58,831,837,0,0,55,0,748
PSG,58,238,240,2,0,4,0,230
PSP,1034,16524,16758,7589,84,3376,5,4529
PVD,870,9943,9894,3443,622,2477,0,2671
PWM,368,6461,6750,2441,41,2005,0,2004
RAP,169,2935,3032,1185,10,225,0,1459
RDD,58,789,824,370,0,58,0,375
RDM,166,1362,1369,387,0,142,0,755
RDU,2439,27426,28870,5984,1269,7606,0,12050
RHI,83,1020,1156,392,0,113,0,551
RIC,1170,16878,17592,4515,851,4828,0,6367
RKS,54,229,275,43,0,58,0,135
RNO,935,7999,7691,2293,113,1391,0,3059
ROA,177,2181,2267,516,0,566,0,1003
ROC,593,9735,9905,1630,1575,2773,0,3491
ROW,4,2,2,,,,,
RST,86,596,692,52,0,140,0,418
RSW,3298,43458,40405,7172,682,12899,0,16820
SAF,74,464,506,176,0,120,0,138
SAN,5686,40469,39709,9548,372,10342,65,14089
SAT,2198,12389,12156,5284,79,1294,0,3508
SAV,517,6300,6631,1145,484,2039,0,2571
SBA,441,5168,5232,1400,142,1171,0,2121
SBN,380,5896,6272,2567,221,1502,0,1559
SBP,244,1836,2136,1099,0,395,0,513
SCC,75,279,296,0,16,35,0,213
SCE,55,1153,1243,58,461,411,0,278
SDF,735,10037,9867,4634,912,2034,109,1527
SEA,9205,59265,61436,20780,2162,15876,65,12913
SFO,12420,138455,129780,35736,2283,19071,71,62140
SGF,241,3666,3701,925,0,1115,0,1463
SGU,160,1241,1439,525,0,279,0,327
SHV,440,4053,4341,1819,0,782,0,1249
SIT,87,193,232,0,0,22,0,175
SJC,3025,21160,20605,7320,191,2643,80,7344
SJU,2167,28006,26495,7382,23,2941,78,13762
SLC,8271,61582,70073,19417,4894,18133,364,18610
SMF,2988,20762,20515,5170,380,3006,0,9448
SMX,58,598,623,0,0,81,0,503
SNA,3274,23868,23592,5005,1118,5961,0,8537
SPI,137,698,863,55,0,141,0,541
SRQ,346,5710,5139,592,3,1184,0,2931
STL,4069,35182,36027,9054,1500,10305,26,11257
STT,440,5721,5674,1012,132,1047,134,2891
STX,94,2324,2371,1715,0,112,5,453
SUN,113,668,779,51,0,348,0,301
SWF,58,479,602,254,16,240,0,16
SYR,397,6223,6883,2373,391,2296,0,1555
TLH,228,1497,1434,304,0,236,0,728
TPA,5712,64419,61429,12667,262,18036,0,25726
TRI,153,2488,2652,1063,12,403,0,1042
TTN,144,2503,2425,176,420,248,0,1517
TUL,1147,5884,5501,2594,102,952,0,1303
TUS,1324,10018,10027,2532,383,2519,0,3578
TVC,145,2566,2796,804,0,574,0,1284
TWF,88,1155,1163,241,47,121,4,628
TXK,78,831,840,504,0,21,0,204
TYR,166,667,773,148,0,129,0,414
TYS,500,6943,7437,2797,55,1353,0,2693
VLD,81,1246,1281,465,0,69,0,653
VPS,331,4054,3113,632,0,271,0,1932
WRG,58,282,276,27,0,2,0,238
XNA,407,4424,4655,867,847,750,0,1757
YAK,58,5,0,,,,,
YUM,165,988,1021,567,0,8,0,253
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
