Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
EUG,95,4162,4562,1484,0,3008,0,0
EVV,30,651,744,597,0,87,0,0
EWR,8112,69206,71893,30666,5669,17717,104,9556
FAR,47,67,96,0,0,51,0,0
FAT,362,7941,7165,2184,121,4527,0,83
FCA,13,37,36,0,32,4,0,0
FLG,55,771,932,675,16,129,0,0
FLL,5187,29650,30885,12102,1371,8565,0,4583
FNT,25,0,3,,,,,
FSD,482,3587,4065,1184,680,1531,0,126
FWA,194,3571,3263,2656,144,107,0,229
GCK,133,4947,5444,4349,0,370,0,495
GEG,422,1252,1279,871,99,86,0,16
GFK,51,36,78,19,0,15,0,0
GJT,324,1566,2788,996,128,684,0,18
GNV,78,760,703,546,0,112,0,0
GRB,41,77,143,56,0,53,0,0
GRK,5,0,9,,,,,
GRR,402,4126,4714,2271,203,1813,0,125
GSO,569,4513,4563,2408,4,861,0,1006
GSP,361,2195,2225,1694,0,387,0,0
GTF,1,0,0,,,,,
GUC,9,62,113,57,0,40,0,0
HDN,152,1638,2135,783,540,535,8,0
HLN,1,0,0,,,,,
HNL,2662,3815,5637,2848,6,443,0,321
HOU,5682,26260,30971,12566,1570,6946,43,3334
HPN,669,5277,6312,3435,128,1741,230,197
HRL,15,76,108,0,0,16,0,75
HSV,325,1223,1211,1029,0,37,0,7
IAD,5154,36918,33866,15911,1194,5417,0,8357
IAH,7193,52782,52105,18777,4041,10639,254,12723
ICT,247,1620,1975,1103,30,644,0,0
IDA,3,0,0,,,,,
ILM,1,0,0,,,,,
IND,1601,9368,10270,6231,277,1927,0,663
ISN,234,3346,3560,1999,854,501,0,70
ISP,29,305,364,47,143,166,0,0
ITO,671,988,1454,570,41,27,0,371
JAC,381,4536,4603,2888,49,1293,0,0
JAN,53,654,580,39,0,145,0,340
JAX,1200,6665,7275,4549,84,1340,0,446
JFK,10129,80749,91164,36983,10433,27962,627,7795
JMS,1,0,0,,,,,
JNU,186,873,980,724,0,41,0,85
KOA,428,621,1068,391,15,6,0,189
KTN,176,461,569,97,0,72,26,161
LAR,1,0,0,,,,,
LAS,9694,64686,73646,19960,1583,27257,21,14252
LAW,7,0,10,,,,,
LAX,18775,178005,196246,78447,4093,55060,215,34283
LBB,545,3583,4289,2085,520,1002,15,345
LBE,77,284,528,25,23,385,0,0
LCH,16,18,78,18,0,53,0,0
LEX,72,1139,1468,1013,46,222,0,0
LFT,153,1818,1785,166,25,592,0,909
LGA,6750,58005,60707,26929,1900,13204,13,13341
LGB,573,6859,7485,1796,138,3976,0,1115
LIH,400,480,990,411,37,30,0,80
LIT,262,2787,2864,1687,384,424,0,212
LNK,101,129,239,2,0,154,0,0
LRD,105,1118,1305,1025,0,207,0,0
MAF,412,2000,2204,812,247,433,0,467
MBS,78,407,483,347,0,38,0,0
MCI,2377,13280,15256,5440,1923,3721,125,1971
MCO,8475,44727,47253,21788,1080,11585,25,5750
MDT,96,873,787,621,0,93,0,0
MDW,7356,38373,40288,13361,2128,11157,8,5999
MEI,123,2036,2311,509,0,343,0,1349
MEM,1104,7753,8804,4585,482,2189,0,220
MFE,162,1559,1532,954,96,353,0,0
MGM,100,1071,928,177,0,47,0,661
MHT,258,523,487,225,0,32,0,132
MIA,1428,9533,9934,4596,380,2206,0,1718
MKE,1478,9635,10282,4342,282,2423,0,1918
MLB,1,0,0,,,,,
MLI,46,380,464,347,0,75,0,0
MOB,210,1630,1680,909,0,601,0,49
MOT,12,0,16,,,,,
MQT,12,11,6,,,,,
MSN,463,4906,4819,2140,657,936,0,864
MSO,73,729,466,304,0,148,0,0
MSP,3013,25602,25982,9439,1135,5036,0,7662
MSY,2284,13451,14722,6353,325,3422,26,2776
MTJ,3,0,0,,,,,
MYR,128,3334,3612,446,25,1320,0,1658
OAK,2585,14488,15782,4518,228,6223,38,1587
OGG,671,1365,2245,585,0,25,0,570
OKC,829,7723,8951,2811,354,2819,0,2117
OMA,703,4799,5303,2935,294,1402,0,95
ONT,1128,15107,15991,2862,155,9226,0,2754
ORD,15248,143995,151767,54066,6060,34067,108,41747
ORF,337,2303,2237,1368,138,406,0,153
OTZ,312,1612,1623,772,29,27,24,601
PBI,1104,4117,4588,2566,256,1072,0,0
PDX,2653,14803,15796,9538,561,2848,0,887
PHL,3704,20966,27823,11584,452,9242,142,2736
PHX,14836,80553,101898,36366,1759,36017,226,11000
PIA,91,1722,1931,1613,0,174,0,30
PIH,8,0,51,0,0,31,0,0
PIT,1680,8480,8787,5660,21,1156,0,876
PNS,129,229,307,169,0,77,0,0
PSP,496,17158,18122,7138,255,9815,0,409
PVD,793,4075,4613,1707,583,973,0,513
PWM,611,4743,4802,3245,274,610,0,325
RAP,135,1579,1517,1468,0,15,0,0
RDU,1778,14427,14200,8353,373,1982,0,2309
RIC,1368,14747,14250,9894,84,2470,0,842
RNO,506,4145,4386,3401,0,527,0,108
ROC,459,2039,2317,1082,460,444,0,36
RSW,1745,7447,8452,3790,228,1355,0,1945
SAF,5,6,13,,,,,
SAN,5467,38278,44265,11414,1249,18326,15,8029
SAT,2192,15247,15915,9894,567,2415,0,1010
SAV,244,1978,1910,1577,69,155,0,16
SBA,265,11717,11521,1282,246,7985,0,1834
SBN,496,7509,8266,5466,315,1578,0,407
SDF,631,3714,4174,2902,0,812,0,41
SEA,9226,60661,77931,28093,5051,24291,56,6856
SFO,13144,112675,124752,52622,3468,29596,37,24988
SGF,63,415,534,0,66,434,0,0
SHV,439,8879,10079,7880,0,1182,0,413
SJC,3032,13573,15234,5552,867,4418,33,1631
SJT,6,39,38,32,0,0,0,0
SJU,1012,5076,6861,3436,48,1605,15,819
SLC,9595,67120,77242,27228,5722,28265,2,6080
SMF,1997,10986,12104,4176,469,2555,0,2921
SNA,4117,32125,33085,7828,743,15619,0,5111
SPI,125,648,952,591,0,237,0,0
SPS,1,0,0,,,,,
SRQ,16,0,1,,,,,
STL,4072,25334,26427,10062,1298,5298,9,5455
STT,469,4215,4293,2465,0,249,0,1387
STX,55,63,125,33,0,51,0,0
SUN,83,3339,3283,532,487,2225,0,0
SYR,287,780,990,435,17,359,0,0
TLH,7,0,13,,,,,
TPA,4779,20805,21166,11759,588,3312,31,2586
TRI,21,180,179,176,0,0,0,0
TUL,961,7027,9046,4546,196,2950,0,271
TUS,873,8687,9104,4343,368,3594,0,122
TVC,1,0,0,,,,,
TWF,6,0,66,0,0,58,0,0
TYS,567,7585,8155,6198,20,1043,0,419
VPS,93,645,648,166,0,96,0,376
XNA,40,122,224,0,15,145,0,43
YUM,148,498,575,24,0,149,0,253
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
