Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
HYS,263,2392,2717,563,90,653,0,1261
IAD,939,12864,13353,4724,411,4591,17,3035
IAH,9425,78972,76115,22903,6045,20650,174,18150
ICT,405,1754,2547,236,4,1003,0,1039
IDA,3,1,21,,,,,
ILM,141,1109,1074,185,0,52,0,741
IND,1223,7907,7462,1730,348,1631,0,2520
INL,1,20,21,3,0,1,0,17
ISN,1,0,4,,,,,
ISP,100,446,389,177,36,57,0,71
ITO,555,1280,2066,409,60,108,13,641
JAC,85,419,424,29,0,64,0,319
JAN,106,693,611,22,70,16,0,440
JAX,1116,6543,6222,1200,0,535,0,3720
JFK,3124,33025,34969,11828,3303,11903,189,5008
JNU,729,4500,4388,698,103,591,0,2332
KOA,687,1577,2535,438,13,249,0,892
LAN,144,1041,1072,0,0,118,0,905
LAS,9528,92463,92826,22051,851,27942,82,30009
LAW,314,3808,4512,955,0,724,0,2578
LAX,14905,228835,221450,67943,3931,51882,950,73338
LBB,522,3472,3387,223,86,1793,0,1035
LCH,25,658,643,150,0,450,0,40
LEX,471,4402,4529,85,0,1100,0,2873
LFT,206,2016,1963,348,0,224,0,1235
LGA,5373,58225,60196,19801,992,16233,0,17844
LGB,1090,6251,6309,2513,0,1279,15,1723
LIH,574,625,1257,115,29,159,0,214
LIT,768,6635,6870,1104,33,2213,0,2996
LNK,2,386,371,371,0,0,0,0
LRD,398,4187,4274,748,75,1442,0,1743
MAF,422,1658,1685,328,0,605,0,550
MBS,171,2395,2394,602,0,118,0,1551
MCI,2676,16627,16174,4992,279,2567,0,5981
MCO,8732,68710,68022,26401,962,11700,90,20437
MDT,46,541,537,51,25,133,0,254
MDW,3775,26268,23971,7391,843,3689,0,8380
MEM,1041,7251,7059,1307,781,1420,0,2588
MFE,300,3499,3285,1123,0,954,0,1111
MFR,317,6272,6209,780,49,3892,0,1322
MGM,111,2137,1944,272,0,51,0,1549
MHT,200,847,924,169,74,364,0,174
MIA,1610,19566,18631,8437,227,3322,130,4746
MKE,1766,14672,15280,2277,468,3860,0,7179
MLI,118,840,917,306,0,164,0,382
MLU,460,5378,5892,2044,71,754,0,2696
MOB,52,171,172,7,0,13,0,143
MRY,157,1924,2376,14,0,778,0,1318
MSN,345,3151,3209,462,3,945,0,1607
MSO,96,427,322,0,0,14,0,267
MSP,7432,49247,56560,19104,2738,15915,0,11866
MSY,2324,16141,16494,3314,515,3441,0,7393
MTJ,65,1075,1182,522,0,141,0,451
MYR,187,2247,2204,185,0,1624,25,194
OAJ,130,1936,1897,593,0,76,0,1142
OAK,3345,22913,24283,6908,370,4875,22,7031
OGG,1214,3961,5352,1837,189,231,0,1084
OKC,716,5006,5469,2241,178,1151,0,1409
OMA,655,4959,4289,1953,0,300,0,1708
ONT,1714,12207,12051,2980,176,2686,40,3994
ORD,15123,168276,172039,55292,5024,39391,56,57686
ORF,430,4576,4525,1292,7,786,0,2094
PBI,1069,9664,9213,1641,29,2267,0,4109
PDX,4124,35110,39147,9179,774,16589,0,8221
PGD,18,232,239,8,18,33,0,178
PHL,3844,32927,34243,12179,446,10709,26,7645
PHX,13197,105346,109870,31384,2029,28166,859,30105
PIA,378,5774,6158,1841,0,928,0,2954
PIT,1392,8875,8389,2405,251,1836,0,3061
PLN,58,431,387,0,0,0,0,367
PNS,422,3280,3477,655,61,1135,0,1282
PSC,64,2167,2228,14,0,1709,0,419
PSE,16,0,34,0,0,18,0,0
PSP,632,9422,9302,909,0,5423,0,2443
PVD,400,1704,1585,473,0,492,0,408
PWM,223,2229,2724,374,0,845,0,1243
RAP,357,4005,3819,1416,32,250,0,1894
RDD,184,3340,3364,0,0,2899,0,374
RDM,206,5012,5376,736,208,3458,0,850
RDU,1533,10820,10490,2659,405,2104,7,4000
RIC,756,11392,11790,4531,64,3082,0,3378
RNO,1120,15497,17399,1392,229,8051,0,6447
ROA,379,4061,4437,600,13,1239,0,2062
ROC,474,4480,4940,986,101,1156,0,2285
ROW,45,1097,1028,26,0,0,0,947
RSW,2454,18010,16978,4251,212,2720,0,7853
SAF,337,5692,6063,2387,0,693,0,2539
SAN,6269,58321,61283,18799,1342,16931,254,15911
SAT,1882,15360,14651,2820,524,1626,69,8101
SAV,741,5548,4789,1206,201,554,0,2222
SBA,330,8375,8727,993,49,5683,0,1648
SBN,242,2966,2665,627,105,299,0,1460
SBP,341,3040,4168,77,0,1490,0,2254
SCC,366,1392,1529,4,425,149,0,581
SCE,25,388,375,106,0,49,0,186
SDF,632,6043,5545,2414,295,880,0,1491
SEA,7983,61705,65152,22230,1431,14378,32,17917
SFO,13125,225530,220504,58897,743,31064,79,115213
SGF,208,1848,1671,256,0,130,0,1148
SGU,1,0,0,,,,,
SHV,345,3907,4137,1296,0,385,0,1982
SIT,93,117,126,37,0,2,0,57
SJC,3241,27115,28034,9757,393,6338,20,7789
SJT,302,3754,4538,709,0,599,0,2589
SJU,812,5616,5921,1938,83,725,45,2138
SLC,3133,26857,28785,8333,580,9002,0,7513
SMF,3098,22780,24035,4152,491,4644,0,10430
SNA,3061,27835,26708,5581,391,8845,0,8618
SPI,366,5261,4975,1280,0,547,0,2908
SPS,300,2708,3146,867,0,542,0,1462
SRQ,34,215,220,54,41,27,0,82
STL,3604,26042,24791,6299,1208,4933,0,8941
STT,55,239,192,105,0,0,0,64
STX,174,1614,1638,1067,0,204,210,0
SYR,406,4620,5154,1408,320,1195,0,1849
TLH,329,2253,2167,755,10,72,0,1188
TPA,3574,18778,17525,5122,509,3135,0,5921
TRI,200,2335,2293,1540,0,48,0,574
TTN,1,132,131,0,0,0,0,131
TUL,971,5725,5714,1262,0,1527,0,2257
TUS,840,7513,7817,3094,385,1739,0,1751
TVC,197,2697,2403,463,104,40,0,1619
TWF,36,162,203,0,0,30,0,133
TXK,282,3983,4319,1096,0,325,0,2583
TYR,62,243,314,61,0,34,0,151
TYS,170,824,984,285,0,390,0,141
UST,45,487,493,134,66,89,0,164
VPS,15,55,35,9,0,12,0,0
XNA,75,1354,1218,459,0,25,0,701
YUM,237,1399,1533,124,0,156,0,974
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
