Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
GSO,296,4261,4391,543,65,1768,0,1815
GSP,448,7576,6856,1330,19,2061,0,3062
GTF,7,5,18,3,0,13,0,2
GTR,182,4169,4084,1493,0,167,0,2245
GUC,19,204,174,22,0,7,0,132
HDN,110,1806,1933,935,0,212,0,711
HNL,2581,21034,20283,8651,457,516,0,6327
HOU,2546,44412,42791,11784,3482,4802,14,18909
HPN,58,1749,1659,365,0,35,0,1215
HRL,347,3733,3850,579,135,963,0,1857
HSV,228,2615,2282,642,82,401,0,1055
IAD,888,9586,9289,1508,958,3030,0,3193
IAH,5497,92549,89332,22313,5178,20380,0,36494
ICT,211,3106,3377,853,77,496,0,1671
ILM,19,316,276,9,0,57,0,168
IND,2428,36564,35101,5722,2002,10076,0,15102
ISN,52,143,168,38,0,60,0,42
ISP,82,683,506,77,0,140,0,221
ITO,312,1777,2027,181,56,10,0,1218
JAC,17,158,255,19,0,87,0,122
JAN,384,8600,8956,4216,0,870,0,3466
JAX,1516,24809,25689,7185,1005,7896,0,8287
JFK,5258,92849,94619,27737,9632,29906,572,21906
JNU,84,233,221,56,0,50,0,76
KOA,619,3506,3775,256,46,87,0,2327
KTN,372,2412,2319,719,46,126,0,1106
LAN,44,546,656,148,0,169,0,296
LAR,76,538,677,134,0,124,0,324
LAS,8512,138416,130058,31950,3162,22373,55,61139
LAX,12573,194897,183967,50913,1794,29670,181,86354
LBB,502,6699,6574,906,216,1302,0,3674
LBE,116,3219,3512,399,148,1827,0,993
LEX,441,6637,6022,1702,73,1756,0,2149
LFT,76,410,431,39,0,89,0,252
LGA,5929,135102,139362,32391,4987,39655,22,57142
LGB,652,11607,11567,1977,293,1563,0,7044
LIH,564,1926,2332,208,86,0,0,1198
LIT,351,4229,4401,686,407,825,0,2169
LRD,178,1558,1493,796,0,323,0,278
LWS,1,0,0,,,,,
MAF,524,8496,8514,3215,518,820,0,3467
MBS,365,5679,5869,503,136,1916,0,3079
MCI,1956,25658,25683,5303,915,5600,0,11212
MCO,5230,90072,86965,21461,6593,19098,25,35026
MDT,1,0,0,,,,,
MDW,3811,51307,46903,14797,2609,7143,0,17787
MEI,41,670,695,333,0,59,0,266
MEM,1259,18320,17549,3382,1393,2917,0,8635
MFE,159,2721,2583,412,0,281,0,1834
MFR,16,607,547,4,0,35,0,508
MGM,38,135,143,19,0,20,0,69
MHT,584,7003,6174,2139,295,1157,20,2136
MIA,3511,61260,69258,16811,4005,21494,56,21983
MKE,2880,42388,43902,6081,2707,12677,3,19882
MLB,26,150,223,89,0,110,0,14
MLI,188,3717,3852,868,406,360,0,2079
MLU,2,0,0,,,,,
MMH,13,80,110,20,0,52,0,29
MOB,29,301,401,0,0,81,0,285
MOT,5,76,77,0,0,10,0,67
MRY,185,3025,3151,75,0,1492,0,1483
MSN,685,6760,6617,1824,426,1049,0,2848
MSO,9,272,285,58,4,40,0,183
MSP,3385,52305,54814,10549,2727,18116,0,19631
MSY,2941,39631,38252,6726,1089,9924,0,17073
MTJ,95,862,941,144,0,157,0,572
MVY,31,360,499,5,98,264,0,108
MYR,270,6352,6724,743,1,3300,14,2461
OAJ,72,940,1150,376,0,170,0,461
OAK,2656,41784,39958,8928,274,6753,27,19228
OGG,1203,10090,9205,2424,162,279,0,4502
OKC,805,11467,10873,1868,154,1640,1,6391
OMA,583,7851,6760,1509,137,1488,0,2788
ONT,1010,14690,13316,1961,769,1484,0,7576
ORD,11764,219408,216666,56950,12470,52979,95,81817
ORF,632,7868,6819,2009,263,1525,0,2493
ORH,195,3733,4092,912,8,780,0,2241
PAH,287,5313,5512,789,62,2296,0,2059
PBI,1434,29868,28314,4621,459,12007,254,9625
PDX,2532,26899,28165,8015,382,4534,0,12048
PHF,14,53,103,7,0,36,0,20
PHL,5154,70844,78416,23118,3285,26436,96,20332
PHX,10197,113241,111905,33822,3103,16990,298,43887
PIA,571,12980,12888,5099,52,985,0,6088
PIT,1327,14265,13282,2912,857,2661,0,5739
PNS,371,4301,3630,456,95,591,0,2288
PSC,536,2950,3534,444,41,453,0,2049
PSG,99,502,503,23,0,58,0,369
PSP,604,11628,11577,1613,0,3566,0,5742
PVD,1179,17723,17560,3189,600,5277,19,7355
PWM,597,10217,10395,1869,265,3545,0,4255
RAP,411,6654,7314,1615,390,1728,0,3077
RDD,336,6844,6603,127,37,1232,0,5008
RDM,46,1130,1141,300,0,336,0,442
RDU,1597,23570,22982,5945,818,4792,16,9337
RHI,38,184,314,0,0,100,0,139
RIC,1016,15716,16870,3338,689,4577,0,7255
RKS,81,499,566,4,0,57,0,435
RNO,830,9741,9575,1625,4,1936,0,5037
ROA,96,1092,1032,41,0,79,0,784
ROC,321,4096,3882,1070,199,750,0,1656
ROW,75,1293,1281,126,0,117,0,1033
RST,36,483,640,412,0,175,0,14
RSW,1776,36479,35688,7570,1348,11295,0,13748
SAF,312,9206,9569,3815,0,771,0,4572
SAN,3993,53872,53606,9600,835,10556,30,26679
SAT,2118,30506,29625,6636,711,4680,0,14751
SAV,663,9831,10012,1952,779,3807,20,2790
SBA,470,6895,6853,1237,0,1972,0,3309
SBN,432,7247,6861,1819,118,779,16,3656
SBP,247,2940,3266,427,0,1249,0,1315
SCE,1,0,0,,,,,
SDF,1033,18867,17530,6963,692,2864,0,5767
SEA,4853,44844,44754,13029,672,7742,107,16816
SFO,10276,180618,168645,41074,1039,19975,59,95151
SGF,71,1162,1483,1011,3,271,0,135
SHV,607,8847,10133,2858,109,1527,0,5242
SJC,2077,27859,27391,6677,292,3916,21,13522
SJT,51,326,412,55,0,99,0,229
SJU,2091,26528,26569,5131,59,4696,29,14554
SLC,5211,51311,49296,13350,1369,8550,20,20161
SMF,2155,33766,33063,5872,347,3567,0,19932
SNA,3037,35985,34691,4482,1260,6048,0,18060
SPS,205,3190,3153,820,0,214,0,2036
SRQ,215,1852,1481,495,8,134,0,680
STL,3438,47726,47142,10043,2036,10797,169,19917
STT,927,10689,10855,978,180,3431,63,5313
STX,520,5336,5521,1608,25,981,76,2464
SUN,45,239,442,23,0,165,0,176
SWF,1,124,94,73,0,0,0,21
SYR,17,203,152,27,27,98,0,0
TLH,154,2118,2328,705,0,335,0,1100
TPA,4077,57430,55059,9693,3748,13451,23,23136
TRI,29,485,419,20,0,34,0,351
TTN,14,202,174,1,0,0,0,155
TUL,736,11122,12277,1528,1341,2535,0,5700
TUS,704,8928,8181,1216,188,1610,0,4385
TVC,89,2010,1754,88,41,310,0,1189
TWF,4,59,45,0,22,0,0,12
TXK,1,192,190,0,0,0,0,190
TYS,807,13498,13082,3075,5,2639,0,6383
VLD,305,5532,5661,1779,0,567,0,3093
VPS,239,2178,2124,395,24,330,0,1171
WRG,265,1601,1717,797,29,101,0,714
XNA,666,14548,14490,5643,1450,1347,0,5331
YUM,93,879,977,522,0,56,1,157
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
