Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
MKE,2008,26025,25609,2793,735,4128,0,16466
MKG,32,330,355,30,0,162,0,154
MLB,94,1791,1526,89,0,12,0,1315
MLI,5,47,64,3,0,61,0,0
MOB,276,4948,4719,551,0,237,0,3702
MOT,81,1962,1863,944,0,53,0,812
MRY,199,1308,1337,2,0,652,9,604
MSN,534,5604,6155,801,39,1765,0,3203
MSO,77,962,902,820,0,6,0,69
MSP,12061,169601,173104,60549,12612,41143,25,47279
MSY,2510,36304,34127,5773,1003,5926,0,18619
MYR,236,3296,2555,289,0,72,0,2028
OAK,2953,45171,42336,9085,867,4124,0,23703
OGG,412,1342,1628,451,17,0,0,658
OKC,562,8712,8236,731,308,842,0,5683
OMA,1051,20894,20535,5236,502,4613,0,8998
OME,44,301,343,56,0,23,0,189
ONT,1114,21976,22016,1916,83,4216,0,14040
ORD,18886,434160,399225,90117,32681,66466,100,190227
ORF,578,9305,7903,1809,131,988,0,4537
ORH,10,114,91,3,0,20,0,62
OTZ,309,1510,1654,225,310,111,33,594
PBI,2191,53445,49987,9783,734,10231,0,26911
PDX,2495,40026,41557,4977,764,13734,0,19133
PGD,13,99,85,0,0,61,0,3
PHL,2216,47407,46620,7811,601,12948,26,23200
PHX,7744,116013,108912,26124,1535,12876,51,58067
PIA,113,1938,2033,174,0,715,0,1067
PIT,1314,16793,17183,3072,263,3318,11,9125
PLN,3,0,0,,,,,
PNS,219,3087,2706,441,184,139,0,1733
PSC,65,1666,1616,40,0,906,0,581
PSP,125,3413,3755,119,0,1252,0,2269
PVD,347,4388,4268,503,111,1161,0,2206
PWM,306,9732,9390,1387,145,3222,0,4469
RAP,35,555,648,217,48,186,0,182
RDM,68,1780,1828,111,0,504,0,1182
RDU,2379,44153,41636,6730,2251,9589,0,20875
RIC,852,13460,13297,2419,240,2498,0,7354
RNO,626,9611,10588,965,31,2503,29,6143
ROA,228,5457,5077,1344,0,290,0,3273
ROC,166,3705,3797,517,101,861,0,2158
RSW,2219,39283,36674,6164,928,6869,0,20525
SAF,2,0,0,,,,,
SAN,4008,61248,62748,7433,386,17517,49,32784
SAT,1766,24938,23880,4917,583,3381,0,13022
SAV,271,3557,3224,258,31,854,0,1889
SBA,313,3370,3618,1332,6,775,0,1328
SBN,119,796,978,133,39,322,0,422
SBP,383,5033,5245,746,14,1633,0,2604
SDF,341,3523,3389,965,221,800,0,1215
SEA,5463,49047,50288,11205,400,14421,11,17626
SFO,8216,142989,145186,27826,703,23310,85,84427
SGU,1,0,20,0,0,20,0,0
SJC,1888,26687,26244,4715,204,4231,6,14366
SJU,1513,27039,24570,8690,149,1479,20,12546
SLC,986,14978,16002,2461,132,4070,0,8199
SMF,2725,37293,39147,6212,598,8698,0,20060
SNA,2128,23077,24574,4686,432,5474,0,10719
SRQ,43,434,433,18,0,91,0,291
STL,3712,61105,54755,10320,2988,7652,0,28510
STT,5,316,277,0,0,0,0,266
SYR,266,8248,8431,2922,0,1330,1,3930
TLH,228,3523,3227,1414,0,189,0,1384
TPA,5599,107884,101878,20346,2839,21887,55,50534
TRI,61,360,232,0,0,4,0,190
TTN,6,32,25,0,4,21,0,0
TUL,382,6413,6551,687,246,1654,0,3635
TUS,519,9115,8947,1931,75,1519,0,4674
TVC,13,86,88,0,0,42,0,46
TYR,42,97,65,0,0,0,0,61
TYS,515,8606,7883,1373,0,641,0,5303
VPS,164,2818,2711,561,0,198,0,1814
XNA,4,122,121,28,0,0,0,93
YUM,113,478,510,27,52,165,0,196
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
