Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
HLN,151,1014,982,631,0,63,0,200
HNL,4295,19732,20750,7838,138,1668,0,6082
HOB,55,1045,946,420,0,308,0,168
HOU,4620,51650,53102,15054,2661,10825,21,18543
HPN,613,17084,15765,7119,312,3091,16,4579
HRL,268,1923,2088,170,0,456,0,1149
HSV,366,4428,4366,1740,14,740,0,1568
HYA,31,427,356,270,0,48,0,0
HYS,54,296,355,0,0,189,0,144
IAD,3190,40028,40183,10648,4782,11145,274,11043
IAG,27,576,494,72,0,203,0,192
IAH,11677,169846,170945,41482,11492,43878,102,63387
ICT,716,10222,10343,3614,184,2885,0,3236
IDA,240,1960,2164,440,87,371,0,1044
ILM,249,5008,5024,3156,0,308,0,1437
IMT,58,801,725,72,64,36,0,535
IND,2225,28296,29598,8936,1169,7400,0,10069
INL,52,458,647,53,220,198,0,148
ISN,149,2016,2111,1226,18,330,0,409
ISP,376,3589,2808,893,71,104,0,1454
ITH,58,684,860,389,15,172,0,231
ITO,531,1456,1696,281,0,54,0,831
JAC,531,7127,7517,2945,0,1386,0,2714
JAN,479,6881,7611,1957,711,2367,0,2204
JAX,1589,22385,22084,4430,1248,7075,0,8103
JFK,8646,192806,187456,76358,4925,39851,1782,56350
JLN,8,351,359,161,0,13,0,183
JMS,84,1660,1621,524,0,7,0,1065
JNU,507,4160,4155,2007,75,378,0,1145
KOA,1177,5970,6932,2203,83,772,125,2256
KTN,271,2407,2440,295,316,87,15,1423
LAN,237,2856,3129,314,0,1124,0,1448
LAR,54,424,489,134,0,106,19,194
LAS,13036,185895,188068,55652,4589,46646,112,64928
LAW,101,2835,2838,1329,0,159,0,1253
LAX,19726,347178,344393,108579,2623,74035,6505,124052
LBB,381,3760,3817,129,788,883,0,1752
LBE,84,1921,1876,0,851,911,0,100
LCH,125,1418,1542,687,0,325,0,479
LEX,473,8768,8673,3839,111,2148,0,2290
LFT,230,3662,3882,1329,0,530,0,1841
LGA,8688,170004,171331,44596,4879,42518,42,72437
LGB,1081,13014,13329,2044,0,4687,0,5533
LIH,1107,7042,7499,3811,0,388,0,2203
LIT,780,10048,9883,2968,414,2202,0,3708
LNK,294,3690,4008,350,550,1221,0,1640
LRD,206,3333,2996,1269,0,402,0,1171
LSE,89,1005,953,8,803,46,0,58
LWS,62,178,188,6,0,5,0,149
MAF,500,5492,5830,1142,686,843,0,2720
MBS,200,2454,2467,918,190,467,0,751
MCI,3844,42855,44977,9854,1723,10721,0,19008
MCO,10160,188714,187607,44783,17128,45669,476,69333
MDT,204,3512,3409,893,66,908,0,1403
MDW,7836,89101,79948,24530,4694,12698,38,28354
MEI,85,2885,2937,1654,0,130,0,1100
MEM,1263,19146,19773,6633,643,4675,0,6615
MFE,179,2663,2713,252,36,730,0,1625
MFR,278,4551,4272,792,0,2219,0,1107
MGM,197,3934,3873,2050,0,431,0,1273
MHT,570,6111,6008,1850,279,1305,0,2168
MIA,5791,142995,148587,48099,18194,31691,228,43829
MKE,2833,34533,35473,7283,1775,8863,0,15470
MKG,58,921,875,0,0,389,0,446
MLB,128,1982,1960,879,0,390,0,644
MLI,173,3314,3281,2082,6,250,0,742
MLU,261,4402,4588,1427,0,924,0,2117
MOB,461,8223,8368,2478,302,1608,0,3565
MOT,155,1785,1869,798,0,175,0,781
MQT,62,730,739,418,0,40,0,226
MRY,210,3110,3502,330,0,564,0,2377
MSN,705,11016,10739,3483,218,2091,0,4416
MSO,332,2759,2857,1130,50,689,0,820
MSP,12165,177882,194506,67874,11398,47216,53,56714
MSY,3541,46540,48462,10340,2248,13262,2,19244
MTJ,94,1695,1835,1323,0,206,0,238
MVY,57,1759,1589,155,0,1073,0,301
MYR,665,12909,12721,1352,0,7486,14,3290
OAJ,115,2806,2885,1440,0,248,0,1135
OAK,4519,40980,41844,11383,592,8926,12,14368
OGG,2071,14305,14604,5521,15,780,22,5734
OKC,1372,16414,16935,4290,906,3215,0,7567
OMA,1517,18517,19010,5277,813,4122,0,7507
OME,62,451,524,54,0,100,7,278
ONT,1670,17224,17271,3575,537,4493,30,6855
ORD,22226,468993,459773,122633,17708,92654,79,204104
ORF,1044,18592,18105,6483,398,4284,0,6061
ORH,62,1834,1706,723,0,202,0,719
OTH,40,1153,1079,0,0,52,0,991
OTZ,62,410,420,34,27,9,15,304
PAH,58,933,984,1,0,709,0,220
PBG,26,418,323,0,0,273,0,16
PBI,1661,28942,29958,8247,487,10252,0,9657
PDX,5667,54848,53736,15602,333,13526,0,18455
PHF,107,3131,3006,1651,0,134,0,1143
PHL,6562,90326,94272,29143,964,26060,191,31458
PHX,13310,168660,187638,51123,5720,44588,408,68175
PIA,247,3730,3761,1169,0,723,0,1637
PIB,54,916,964,622,0,111,0,180
PIH,85,294,308,127,0,2,0,71
PIT,2200,20749,21915,5361,711,5552,0,8426
PLN,125,2961,2859,1220,286,42,0,1247
PNS,565,8187,8210,1190,314,2163,0,4044
PPG,11,27,36,,,,,
PSC,337,5049,5018,2483,0,138,0,2037
PSE,88,873,829,0,0,35,0,748
PSG,62,587,638,98,0,59,2,430
PSP,584,10424,10647,4283,93,3271,0,2447
PVD,1057,13345,12497,3292,1030,3110,0,4311
PWM,713,13590,13362,5687,514,3556,0,2985
RAP,366,4685,4750,1329,263,968,0,1896
RDD,93,2608,2668,654,0,1426,0,511
RDM,319,5941,6086,2080,3,1566,0,1993
RDU,3163,51792,51494,15183,1775,12997,13,18719
RHI,89,1093,1172,68,157,98,14,738
RIC,1468,30929,30742,12907,103,7009,0,9481
RKS,43,94,101,0,0,68,0,22
RNO,1363,15055,15507,3774,107,3153,0,6974
ROA,179,2469,2731,264,0,1106,0,1183
ROC,661,10482,10403,3186,437,2255,0,4153
ROW,41,518,599,4,16,63,0,426
RST,114,2223,2149,912,16,589,0,595
RSW,1515,22791,22967,4964,527,7035,0,9538
SAF,116,5123,5186,2677,0,460,0,1948
SAN,7116,77612,80457,18575,561,24773,102,27666
SAT,2681,33776,34402,8793,670,7638,0,14399
SAV,709,15874,15509,6960,336,3708,0,3838
SBA,540,11247,11351,3936,0,3492,0,3447
SBN,490,8757,8628,4472,293,1179,0,2292
SBP,252,3536,3631,1153,0,619,0,1654
SCC,62,375,318,0,101,14,0,172
SCE,62,1177,1313,61,0,810,0,350
SDF,839,10822,10948,3556,200,3088,0,3593
SEA,13214,143239,142958,47967,854,30885,47,46030
SFO,15962,255801,251257,67987,2549,42851,85,119257
SGF,229,3053,3167,449,6,462,0,2005
SGU,163,540,744,7,177,232,0,194
SHV,525,12973,13425,7287,458,1357,0,3736
SIT,182,942,997,251,0,66,0,567
SJC,3873,34996,35302,9159,510,6010,215,15001
SJT,122,2760,2986,1626,0,279,0,922
SJU,2274,45513,42398,12368,1002,3436,32,23561
SLC,9808,100403,100734,36879,2128,17632,158,34271
SMF,3711,40928,41328,10908,265,8466,0,17055
SMX,62,1340,1268,140,0,67,0,970
SNA,3777,43378,44684,11487,1846,11046,7,15358
SPI,155,2168,2252,791,0,354,0,993
SPS,93,2289,2353,1089,0,158,0,1055
SRQ,210,4972,4929,2295,44,1630,0,854
STL,4876,62674,62613,15470,1925,13758,0,25499
STT,401,5409,5850,1537,187,995,0,2750
STX,92,860,863,201,8,171,20,416
SUN,160,3608,3584,595,630,1773,3,535
SWF,62,1167,998,111,10,13,0,791
SYR,548,8547,8631,3018,27,2406,0,2849
TLH,199,3284,3192,929,96,715,0,1338
TPA,5246,76272,76669,18995,3414,18873,59,30307
TRI,191,3956,3792,2254,0,171,0,1277
TTN,186,3546,3893,557,68,1259,0,1879
TUL,1197,14311,14716,4275,983,4388,0,4098
TUS,1289,16594,16843,3698,1077,3978,0,6720
TVC,352,5682,5227,1378,9,1343,0,2084
TWF,59,114,67,0,0,0,0,67
TXK,78,1609,1757,822,0,139,0,693
TYS,650,10259,10668,3782,262,2117,0,3976
UST,30,412,375,0,0,49,0,291
VLD,89,1482,1591,297,0,176,0,1082
VPS,383,6713,6285,2146,4,1207,53,2657
WRG,62,947,966,397,71,37,0,415
WYS,57,782,756,486,0,10,0,114
XNA,536,7822,7904,2967,0,1650,0,2978
YAK,62,714,551,27,6,80,0,408
YUM,168,2380,2326,991,76,53,0,1094
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
